<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.02	05:30:00	1.17565	1.17576	1.17551	1.17558	160	0	8
2026.01.02	05:45:00	1.17558	1.17563	1.17506	1.17509	249	0	8
2026.01.02	06:00:00	1.17509	1.17511	1.17468	1.17469	237	0	8
2026.01.02	06:15:00	1.17470	1.17470	1.17430	1.17435	366	0	8
2026.01.02	06:30:00	1.17434	1.17440	1.17413	1.17428	236	0	8
2026.01.02	06:45:00	1.17428	1.17452	1.17418	1.17436	261	0	8
2026.01.02	07:00:00	1.17434	1.17457	1.17417	1.17448	404	0	8
2026.01.02	07:15:00	1.17448	1.17468	1.17411	1.17411	366	0	8
2026.01.02	07:30:00	1.17411	1.17412	1.17319	1.17353	571	0	8
2026.01.02	07:45:00	1.17353	1.17389	1.17319	1.17345	556	0	8
2026.01.02	08:00:00	1.17345	1.17379	1.17301	1.17345	912	0	8
2026.01.02	08:15:00	1.17345	1.17345	1.17237	1.17259	766	0	8
2026.01.02	08:30:00	1.17259	1.17301	1.17241	1.17279	708	0	8
2026.01.02	08:45:00	1.17277	1.17305	1.17254	1.17285	646	0	8
2026.01.02	09:00:00	1.17284	1.17361	1.17268	1.17310	615	0	8
2026.01.02	09:15:00	1.17310	1.17370	1.17291	1.17317	633	0	8
2026.01.02	09:30:00	1.17319	1.17320	1.17236	1.17284	584	0	8
2026.01.02	09:45:00	1.17283	1.17293	1.17204	1.17213	550	0	8
2026.01.02	10:00:00	1.17214	1.17220	1.17151	1.17155	549	0	8
2026.01.02	10:15:00	1.17155	1.17176	1.17129	1.17133	510	0	8
2026.01.02	10:30:00	1.17133	1.17183	1.17129	1.17167	547	0	8
2026.01.02	10:45:00	1.17168	1.17232	1.17158	1.17208	508	0	8
2026.01.02	11:00:00	1.17206	1.17218	1.17171	1.17181	338	0	8
2026.01.02	11:15:00	1.17180	1.17196	1.17155	1.17196	405	0	8
2026.01.02	11:30:00	1.17195	1.17221	1.17147	1.17193	541	0	8
2026.01.02	11:45:00	1.17193	1.17220	1.17171	1.17215	466	0	8
2026.01.02	12:00:00	1.17213	1.17247	1.17204	1.17236	442	0	8
2026.01.02	12:15:00	1.17236	1.17254	1.17222	1.17250	343	0	8
2026.01.02	12:30:00	1.17249	1.17267	1.17217	1.17265	391	0	8
2026.01.02	12:45:00	1.17267	1.17267	1.17207	1.17234	406	0	8
2026.01.02	13:00:00	1.17236	1.17258	1.17199	1.17243	636	0	8
2026.01.02	13:15:00	1.17243	1.17285	1.17210	1.17212	639	0	8
2026.01.02	13:30:00	1.17209	1.17226	1.17180	1.17193	661	0	8
2026.01.02	13:45:00	1.17193	1.17231	1.17179	1.17212	651	0	8
2026.01.02	14:00:00	1.17215	1.17232	1.17187	1.17199	582	0	8
2026.01.02	14:15:00	1.17200	1.17270	1.17155	1.17262	607	0	8
2026.01.02	14:30:00	1.17262	1.17287	1.17244	1.17257	749	0	8
2026.01.02	14:45:00	1.17257	1.17299	1.17247	1.17281	695	0	8
2026.01.02	15:00:00	1.17281	1.17365	1.17278	1.17336	739	0	8
2026.01.02	15:15:00	1.17336	1.17372	1.17313	1.17347	640	0	8
2026.01.02	15:30:00	1.17346	1.17417	1.17326	1.17384	830	0	8
2026.01.02	15:45:00	1.17385	1.17517	1.17375	1.17503	1307	0	8
2026.01.02	16:00:00	1.17501	1.17540	1.17440	1.17440	983	0	8
2026.01.02	16:15:00	1.17440	1.17458	1.17413	1.17441	639	0	8
2026.01.02	16:30:00	1.17441	1.17459	1.17370	1.17374	544	0	8
2026.01.02	16:45:00	1.17374	1.17378	1.17338	1.17371	540	0	8
2026.01.02	17:00:00	1.17371	1.17374	1.17316	1.17339	527	0	8
2026.01.02	17:15:00	1.17338	1.17360	1.17308	1.17334	450	0	8
2026.01.02	17:30:00	1.17335	1.17365	1.17323	1.17335	433	0	8
2026.01.02	17:45:00	1.17336	1.17353	1.17281	1.17305	508	0	8
2026.01.02	18:00:00	1.17305	1.17310	1.17243	1.17250	389	0	8
2026.01.02	18:15:00	1.17250	1.17266	1.17226	1.17231	430	0	8
2026.01.02	18:30:00	1.17231	1.17231	1.17163	1.17168	544	0	8
2026.01.02	18:45:00	1.17168	1.17196	1.17148	1.17188	477	0	8
2026.01.02	19:00:00	1.17189	1.17189	1.17143	1.17167	490	0	8
2026.01.02	19:15:00	1.17168	1.17181	1.17146	1.17163	345	0	8
2026.01.02	19:30:00	1.17163	1.17173	1.17139	1.17168	363	0	8
2026.01.02	19:45:00	1.17170	1.17238	1.17169	1.17227	388	0	8
2026.01.02	20:00:00	1.17229	1.17234	1.17149	1.17180	518	0	8
2026.01.02	20:15:00	1.17180	1.17211	1.17179	1.17207	372	0	8
2026.01.02	20:30:00	1.17207	1.17218	1.17178	1.17181	330	0	8
2026.01.02	20:45:00	1.17181	1.17189	1.17152	1.17174	312	0	8
2026.01.02	21:00:00	1.17172	1.17224	1.17167	1.17207	221	0	8
2026.01.02	21:15:00	1.17208	1.17215	1.17197	1.17209	156	0	8
2026.01.02	21:30:00	1.17212	1.17228	1.17182	1.17187	236	0	8
2026.01.02	21:45:00	1.17187	1.17213	1.17172	1.17196	302	0	8
2026.01.04	22:00:00	1.17224	1.17240	1.17189	1.17207	56	0	48
2026.01.04	22:15:00	1.17207	1.17218	1.17203	1.17211	66	0	48
2026.01.04	22:30:00	1.17211	1.17211	1.17181	1.17189	127	0	48
2026.01.04	22:45:00	1.17189	1.17196	1.17093	1.17118	183	0	48
2026.01.04	23:00:00	1.17119	1.17126	1.16985	1.17114	555	0	8
2026.01.04	23:15:00	1.17115	1.17125	1.17083	1.17087	312	0	8
2026.01.04	23:30:00	1.17087	1.17087	1.17025	1.17039	341	0	8
2026.01.04	23:45:00	1.17038	1.17078	1.17011	1.17048	448	0	8
2026.01.05	00:00:00	1.17050	1.17098	1.17039	1.17078	766	0	8
2026.01.05	00:15:00	1.17078	1.17107	1.17053	1.17072	507	0	8
2026.01.05	00:30:00	1.17072	1.17099	1.17047	1.17067	416	0	8
2026.01.05	00:45:00	1.17068	1.17081	1.17032	1.17047	417	0	8
2026.01.05	01:00:00	1.17045	1.17063	1.17000	1.17032	690	0	8
2026.01.05	01:15:00	1.17032	1.17069	1.17012	1.17018	517	0	8
2026.01.05	01:30:00	1.17018	1.17054	1.17012	1.17052	428	0	8
2026.01.05	01:45:00	1.17052	1.17056	1.16992	1.17002	454	0	8
2026.01.05	02:00:00	1.17002	1.17015	1.16940	1.16970	507	0	8
2026.01.05	02:15:00	1.16972	1.16985	1.16907	1.16926	418	0	8
2026.01.05	02:30:00	1.16926	1.16939	1.16839	1.16851	541	0	8
2026.01.05	02:45:00	1.16851	1.16887	1.16836	1.16885	443	0	8
2026.01.05	03:00:00	1.16883	1.16904	1.16821	1.16825	507	0	8
2026.01.05	03:15:00	1.16826	1.16834	1.16720	1.16734	512	0	8
2026.01.05	03:30:00	1.16732	1.16760	1.16719	1.16751	450	0	8
2026.01.05	03:45:00	1.16751	1.16779	1.16741	1.16747	248	0	8
2026.01.05	04:00:00	1.16748	1.16777	1.16739	1.16755	363	0	8
2026.01.05	04:15:00	1.16755	1.16780	1.16738	1.16738	247	0	8
2026.01.05	04:30:00	1.16738	1.16794	1.16728	1.16786	337	0	8
2026.01.05	04:45:00	1.16786	1.16827	1.16786	1.16816	328	0	8
2026.01.05	05:00:00	1.16816	1.16822	1.16800	1.16818	234	0	8
2026.01.05	05:15:00	1.16818	1.16834	1.16809	1.16833	228	0	8
2026.01.05	05:30:00	1.16832	1.16846	1.16828	1.16844	210	0	8
2026.01.05	05:45:00	1.16845	1.16855	1.16834	1.16849	269	0	8
2026.01.05	06:00:00	1.16849	1.16858	1.16778	1.16839	432	0	8
2026.01.05	06:15:00	1.16838	1.16873	1.16833	1.16869	301	0	8
2026.01.05	06:30:00	1.16870	1.16898	1.16866	1.16897	316	0	8
2026.01.05	06:45:00	1.16897	1.16914	1.16885	1.16906	339	0	8
2026.01.05	07:00:00	1.16906	1.16912	1.16849	1.16855	596	0	8
2026.01.05	07:15:00	1.16855	1.16918	1.16840	1.16898	451	0	8
2026.01.05	07:30:00	1.16898	1.16898	1.16841	1.16874	652	0	8
2026.01.05	07:45:00	1.16874	1.16905	1.16830	1.16861	607	0	8
2026.01.05	08:00:00	1.16859	1.16890	1.16826	1.16868	806	0	8
2026.01.05	08:15:00	1.16869	1.16941	1.16857	1.16938	666	0	8
2026.01.05	08:30:00	1.16938	1.16944	1.16820	1.16831	711	0	8
2026.01.05	08:45:00	1.16831	1.16841	1.16806	1.16830	607	0	8
2026.01.05	09:00:00	1.16830	1.16857	1.16762	1.16792	591	0	8
2026.01.05	09:15:00	1.16792	1.16870	1.16792	1.16817	523	0	8
2026.01.05	09:30:00	1.16820	1.16820	1.16746	1.16753	532	0	8
2026.01.05	09:45:00	1.16756	1.16826	1.16733	1.16821	593	0	8
2026.01.05	10:00:00	1.16821	1.16869	1.16795	1.16850	618	0	8
2026.01.05	10:15:00	1.16850	1.16882	1.16819	1.16819	521	0	8
2026.01.05	10:30:00	1.16820	1.16862	1.16805	1.16850	467	0	8
2026.01.05	10:45:00	1.16851	1.16896	1.16836	1.16895	575	0	8
2026.01.05	11:00:00	1.16894	1.16906	1.16805	1.16805	568	0	8
2026.01.05	11:15:00	1.16805	1.16875	1.16805	1.16816	633	0	8
2026.01.05	11:30:00	1.16817	1.16864	1.16811	1.16848	500	0	8
2026.01.05	11:45:00	1.16849	1.16849	1.16798	1.16814	506	0	8
2026.01.05	12:00:00	1.16812	1.16817	1.16773	1.16802	537	0	8
2026.01.05	12:15:00	1.16801	1.16825	1.16786	1.16811	458	0	8
2026.01.05	12:30:00	1.16811	1.16849	1.16766	1.16790	468	0	8
2026.01.05	12:45:00	1.16789	1.16796	1.16696	1.16705	693	0	8
2026.01.05	13:00:00	1.16705	1.16714	1.16604	1.16652	1058	0	8
2026.01.05	13:15:00	1.16652	1.16676	1.16612	1.16625	792	0	8
2026.01.05	13:30:00	1.16623	1.16654	1.16587	1.16601	841	0	8
2026.01.05	13:45:00	1.16601	1.16747	1.16596	1.16742	746	0	8
2026.01.05	14:00:00	1.16745	1.16825	1.16726	1.16802	736	0	8
2026.01.05	14:15:00	1.16802	1.16821	1.16771	1.16782	677	0	8
2026.01.05	14:30:00	1.16783	1.16795	1.16741	1.16778	1025	0	8
2026.01.05	14:45:00	1.16777	1.16869	1.16754	1.16851	944	0	8
2026.01.05	15:00:00	1.16849	1.16951	1.16849	1.16940	1136	0	8
2026.01.05	15:15:00	1.16939	1.16981	1.16915	1.16956	944	0	8
2026.01.05	15:30:00	1.16954	1.16998	1.16935	1.16959	857	0	8
2026.01.05	15:45:00	1.16962	1.17042	1.16918	1.17041	869	0	8
2026.01.05	16:00:00	1.17042	1.17118	1.17036	1.17094	729	0	8
2026.01.05	16:15:00	1.17093	1.17109	1.17063	1.17097	719	0	8
2026.01.05	16:30:00	1.17098	1.17181	1.17089	1.17138	849	0	8
2026.01.05	16:45:00	1.17139	1.17156	1.17116	1.17144	682	0	8
2026.01.05	17:00:00	1.17143	1.17161	1.17096	1.17110	713	0	8
2026.01.05	17:15:00	1.17112	1.17194	1.17106	1.17171	634	0	8
2026.01.05	17:30:00	1.17171	1.17178	1.17108	1.17113	637	0	8
2026.01.05	17:45:00	1.17115	1.17151	1.17109	1.17139	371	0	8
2026.01.05	18:00:00	1.17139	1.17196	1.17128	1.17181	401	0	8
2026.01.05	18:15:00	1.17181	1.17201	1.17177	1.17189	390	0	8
2026.01.05	18:30:00	1.17188	1.17242	1.17188	1.17222	296	0	8
2026.01.05	18:45:00	1.17222	1.17251	1.17195	1.17246	408	0	8
2026.01.05	19:00:00	1.17248	1.17267	1.17226	1.17233	491	0	8
2026.01.05	19:15:00	1.17233	1.17263	1.17217	1.17251	454	0	8
2026.01.05	19:30:00	1.17249	1.17284	1.17243	1.17252	364	0	8
2026.01.05	19:45:00	1.17252	1.17284	1.17251	1.17267	376	0	8
2026.01.05	20:00:00	1.17264	1.17285	1.17258	1.17271	274	0	8
2026.01.05	20:15:00	1.17271	1.17274	1.17240	1.17246	240	0	8
2026.01.05	20:30:00	1.17247	1.17273	1.17246	1.17263	231	0	8
2026.01.05	20:45:00	1.17263	1.17263	1.17233	1.17243	318	0	8
2026.01.05	21:00:00	1.17243	1.17249	1.17226	1.17241	220	0	8
2026.01.05	21:15:00	1.17242	1.17260	1.17211	1.17224	207	0	8
2026.01.05	21:30:00	1.17226	1.17233	1.17202	1.17204	154	0	8
2026.01.05	21:45:00	1.17202	1.17215	1.17189	1.17198	166	0	8
2026.01.05	22:00:00	1.17210	1.17214	1.17188	1.17206	85	0	8
2026.01.05	22:15:00	1.17205	1.17209	1.17189	1.17189	57	0	20
2026.01.05	22:30:00	1.17189	1.17206	1.17184	1.17188	75	0	20
2026.01.05	22:45:00	1.17189	1.17199	1.17182	1.17187	66	0	20
2026.01.05	23:00:00	1.17190	1.17215	1.17175	1.17189	223	0	8
2026.01.05	23:15:00	1.17189	1.17193	1.17174	1.17176	149	0	8
2026.01.05	23:30:00	1.17176	1.17178	1.17159	1.17167	123	0	8
2026.01.05	23:45:00	1.17167	1.17167	1.17125	1.17142	167	0	8
2026.01.06	00:00:00	1.17143	1.17167	1.17136	1.17146	214	0	8
2026.01.06	00:15:00	1.17146	1.17165	1.17121	1.17124	243	0	8
2026.01.06	00:30:00	1.17124	1.17135	1.17104	1.17124	215	0	8
2026.01.06	00:45:00	1.17124	1.17168	1.17112	1.17163	362	0	8
2026.01.06	01:00:00	1.17164	1.17201	1.17121	1.17134	534	0	8
2026.01.06	01:15:00	1.17134	1.17162	1.17117	1.17148	352	0	8
2026.01.06	01:30:00	1.17148	1.17208	1.17143	1.17200	360	0	8
2026.01.06	01:45:00	1.17200	1.17250	1.17199	1.17250	418	0	8
2026.01.06	02:00:00	1.17250	1.17276	1.17224	1.17229	365	0	8
2026.01.06	02:15:00	1.17229	1.17247	1.17217	1.17233	268	0	8
2026.01.06	02:30:00	1.17233	1.17279	1.17232	1.17273	291	0	8
2026.01.06	02:45:00	1.17274	1.17375	1.17272	1.17369	474	0	8
2026.01.06	03:00:00	1.17367	1.17378	1.17321	1.17325	335	0	8
2026.01.06	03:15:00	1.17325	1.17366	1.17325	1.17344	315	0	8
2026.01.06	03:30:00	1.17344	1.17377	1.17335	1.17365	267	0	8
2026.01.06	03:45:00	1.17365	1.17372	1.17338	1.17342	232	0	8
2026.01.06	04:00:00	1.17344	1.17345	1.17323	1.17331	222	0	8
2026.01.06	04:15:00	1.17331	1.17346	1.17316	1.17323	190	0	8
2026.01.06	04:30:00	1.17323	1.17354	1.17317	1.17329	183	0	8
2026.01.06	04:45:00	1.17329	1.17338	1.17310	1.17334	219	0	8
2026.01.06	05:00:00	1.17332	1.17364	1.17326	1.17363	242	0	8
2026.01.06	05:15:00	1.17363	1.17366	1.17348	1.17360	206	0	8
2026.01.06	05:30:00	1.17362	1.17367	1.17325	1.17325	228	0	8
2026.01.06	05:45:00	1.17325	1.17333	1.17271	1.17284	384	0	8
2026.01.06	06:00:00	1.17285	1.17323	1.17285	1.17316	366	0	8
2026.01.06	06:15:00	1.17316	1.17349	1.17307	1.17346	343	0	8
2026.01.06	06:30:00	1.17347	1.17362	1.17336	1.17339	299	0	8
2026.01.06	06:45:00	1.17339	1.17368	1.17338	1.17360	275	0	8
2026.01.06	07:00:00	1.17359	1.17425	1.17359	1.17373	568	0	8
2026.01.06	07:15:00	1.17375	1.17378	1.17325	1.17343	430	0	8
2026.01.06	07:30:00	1.17342	1.17389	1.17335	1.17360	411	0	8
2026.01.06	07:45:00	1.17352	1.17365	1.17257	1.17289	614	0	8
2026.01.06	08:00:00	1.17287	1.17348	1.17268	1.17331	757	0	8
2026.01.06	08:15:00	1.17333	1.17386	1.17271	1.17277	856	0	8
2026.01.06	08:30:00	1.17277	1.17300	1.17255	1.17268	613	0	8
2026.01.06	08:45:00	1.17268	1.17324	1.17259	1.17281	538	0	8
2026.01.06	09:00:00	1.17280	1.17287	1.17170	1.17179	878	0	8
2026.01.06	09:15:00	1.17178	1.17186	1.17091	1.17115	695	0	8
2026.01.06	09:30:00	1.17115	1.17142	1.17075	1.17133	586	0	8
2026.01.06	09:45:00	1.17134	1.17182	1.17126	1.17126	694	0	8
2026.01.06	10:00:00	1.17131	1.17155	1.17095	1.17106	566	0	8
2026.01.06	10:15:00	1.17108	1.17158	1.17078	1.17143	548	0	8
2026.01.06	10:30:00	1.17143	1.17168	1.17117	1.17119	463	0	8
2026.01.06	10:45:00	1.17120	1.17141	1.17104	1.17125	400	0	8
2026.01.06	11:00:00	1.17123	1.17128	1.17048	1.17070	479	0	8
2026.01.06	11:15:00	1.17070	1.17098	1.17046	1.17085	484	0	8
2026.01.06	11:30:00	1.17086	1.17107	1.17069	1.17084	381	0	8
2026.01.06	11:45:00	1.17084	1.17095	1.17047	1.17059	418	0	8
2026.01.06	12:00:00	1.17058	1.17117	1.17058	1.17116	393	0	8
2026.01.06	12:15:00	1.17115	1.17120	1.17058	1.17060	460	0	8
2026.01.06	12:30:00	1.17058	1.17073	1.16987	1.17020	572	0	8
2026.01.06	12:45:00	1.17020	1.17043	1.16969	1.17013	545	0	8
2026.01.06	13:00:00	1.17014	1.17090	1.16970	1.17070	862	0	8
2026.01.06	13:15:00	1.17071	1.17086	1.17033	1.17066	743	0	8
2026.01.06	13:30:00	1.17066	1.17131	1.17055	1.17101	649	0	8
2026.01.06	13:45:00	1.17101	1.17121	1.17045	1.17105	681	0	8
2026.01.06	14:00:00	1.17105	1.17172	1.17105	1.17135	608	0	8
2026.01.06	14:15:00	1.17135	1.17137	1.17021	1.17052	759	0	8
2026.01.06	14:30:00	1.17052	1.17093	1.16988	1.17078	786	0	8
2026.01.06	14:45:00	1.17084	1.17139	1.17061	1.17087	965	0	8
2026.01.06	15:00:00	1.17084	1.17087	1.16948	1.16959	1124	0	8
2026.01.06	15:15:00	1.16957	1.16975	1.16875	1.16893	1133	0	8
2026.01.06	15:30:00	1.16892	1.16913	1.16836	1.16910	1014	0	8
2026.01.06	15:45:00	1.16910	1.16959	1.16870	1.16949	987	0	8
2026.01.06	16:00:00	1.16949	1.16978	1.16855	1.16914	729	0	8
2026.01.06	16:15:00	1.16916	1.16928	1.16865	1.16870	668	0	8
2026.01.06	16:30:00	1.16869	1.16910	1.16858	1.16882	693	0	8
2026.01.06	16:45:00	1.16882	1.16913	1.16856	1.16880	538	0	8
2026.01.06	17:00:00	1.16877	1.16930	1.16867	1.16921	541	0	8
2026.01.06	17:15:00	1.16923	1.16957	1.16913	1.16936	462	0	8
2026.01.06	17:30:00	1.16936	1.16958	1.16920	1.16954	370	0	8
2026.01.06	17:45:00	1.16954	1.17004	1.16948	1.17002	412	0	8
2026.01.06	18:00:00	1.17002	1.17018	1.16951	1.16989	466	0	8
2026.01.06	18:15:00	1.16989	1.17009	1.16932	1.16946	453	0	8
2026.01.06	18:30:00	1.16946	1.16946	1.16906	1.16933	452	0	8
2026.01.06	18:45:00	1.16934	1.16939	1.16866	1.16877	580	0	8
2026.01.06	19:00:00	1.16877	1.16901	1.16838	1.16862	572	0	8
2026.01.06	19:15:00	1.16863	1.16879	1.16844	1.16848	371	0	8
2026.01.06	19:30:00	1.16848	1.16870	1.16835	1.16855	386	0	8
2026.01.06	19:45:00	1.16857	1.16906	1.16838	1.16893	480	0	8
2026.01.06	20:00:00	1.16892	1.16920	1.16891	1.16893	314	0	8
2026.01.06	20:15:00	1.16894	1.16912	1.16883	1.16894	248	0	8
2026.01.06	20:30:00	1.16893	1.16928	1.16885	1.16925	306	0	8
2026.01.06	20:45:00	1.16925	1.16928	1.16863	1.16867	325	0	8
2026.01.06	21:00:00	1.16867	1.16880	1.16851	1.16867	228	0	8
2026.01.06	21:15:00	1.16866	1.16885	1.16842	1.16848	202	0	8
2026.01.06	21:30:00	1.16849	1.16874	1.16846	1.16869	165	0	8
2026.01.06	21:45:00	1.16869	1.16882	1.16862	1.16875	231	0	8
2026.01.06	22:00:00	1.16874	1.16874	1.16839	1.16857	80	0	20
2026.01.06	22:15:00	1.16855	1.16861	1.16846	1.16858	94	0	48
2026.01.06	22:30:00	1.16855	1.16866	1.16850	1.16850	97	0	48
2026.01.06	22:45:00	1.16850	1.16880	1.16850	1.16880	184	0	8
2026.01.06	23:00:00	1.16881	1.16895	1.16871	1.16880	127	0	8
2026.01.06	23:15:00	1.16880	1.16901	1.16876	1.16894	95	0	8
2026.01.06	23:30:00	1.16894	1.16898	1.16884	1.16885	103	0	8
2026.01.06	23:45:00	1.16885	1.16885	1.16864	1.16869	143	0	8
2026.01.07	00:00:00	1.16870	1.16893	1.16849	1.16864	291	0	8
2026.01.07	00:15:00	1.16865	1.16883	1.16858	1.16864	255	0	8
2026.01.07	00:30:00	1.16864	1.16937	1.16856	1.16906	493	0	8
2026.01.07	00:45:00	1.16906	1.16917	1.16891	1.16915	336	0	8
2026.01.07	01:00:00	1.16913	1.16941	1.16904	1.16915	354	0	8
2026.01.07	01:15:00	1.16916	1.16920	1.16895	1.16908	254	0	8
2026.01.07	01:30:00	1.16910	1.16980	1.16905	1.16976	330	0	8
2026.01.07	01:45:00	1.16976	1.17001	1.16943	1.16955	417	0	8
2026.01.07	02:00:00	1.16955	1.17023	1.16949	1.16998	450	0	8
2026.01.07	02:15:00	1.17000	1.17011	1.16959	1.16970	237	0	8
2026.01.07	02:30:00	1.16970	1.16985	1.16951	1.16974	207	0	8
2026.01.07	02:45:00	1.16975	1.16978	1.16949	1.16960	259	0	8
2026.01.07	03:00:00	1.16960	1.16994	1.16957	1.16977	257	0	8
2026.01.07	03:15:00	1.16977	1.16998	1.16969	1.16981	238	0	8
2026.01.07	03:30:00	1.16981	1.16995	1.16976	1.16978	186	0	8
2026.01.07	03:45:00	1.16978	1.16992	1.16973	1.16981	223	0	8
2026.01.07	04:00:00	1.16981	1.17018	1.16981	1.16994	318	0	8
2026.01.07	04:15:00	1.16994	1.16996	1.16943	1.16945	349	0	8
2026.01.07	04:30:00	1.16945	1.16967	1.16932	1.16963	250	0	8
2026.01.07	04:45:00	1.16963	1.16965	1.16905	1.16909	241	0	8
2026.01.07	05:00:00	1.16909	1.16937	1.16904	1.16919	307	0	8
2026.01.07	05:15:00	1.16918	1.16936	1.16916	1.16922	204	0	8
2026.01.07	05:30:00	1.16922	1.16931	1.16907	1.16911	248	0	8
2026.01.07	05:45:00	1.16911	1.16940	1.16906	1.16926	240	0	8
2026.01.07	06:00:00	1.16925	1.16936	1.16916	1.16925	193	0	8
2026.01.07	06:15:00	1.16925	1.16951	1.16922	1.16949	222	0	8
2026.01.07	06:30:00	1.16950	1.16957	1.16926	1.16936	294	0	8
2026.01.07	06:45:00	1.16936	1.16994	1.16933	1.16972	339	0	8
2026.01.07	07:00:00	1.16970	1.16986	1.16942	1.16942	480	0	8
2026.01.07	07:15:00	1.16942	1.16942	1.16902	1.16907	458	0	8
2026.01.07	07:30:00	1.16906	1.16907	1.16814	1.16868	647	0	8
2026.01.07	07:45:00	1.16864	1.16872	1.16782	1.16823	684	0	8
2026.01.07	08:00:00	1.16822	1.16840	1.16760	1.16765	739	0	8
2026.01.07	08:15:00	1.16765	1.16800	1.16725	1.16749	645	0	8
2026.01.07	08:30:00	1.16751	1.16839	1.16750	1.16808	598	0	8
2026.01.07	08:45:00	1.16808	1.16869	1.16803	1.16854	505	0	8
2026.01.07	09:00:00	1.16853	1.16867	1.16816	1.16835	553	0	8
2026.01.07	09:15:00	1.16835	1.16841	1.16810	1.16840	373	0	8
2026.01.07	09:30:00	1.16842	1.16866	1.16810	1.16853	402	0	8
2026.01.07	09:45:00	1.16852	1.16865	1.16826	1.16840	481	0	8
2026.01.07	10:00:00	1.16839	1.16890	1.16829	1.16879	581	0	8
2026.01.07	10:15:00	1.16883	1.16924	1.16867	1.16913	467	0	8
2026.01.07	10:30:00	1.16915	1.16934	1.16902	1.16908	481	0	8
2026.01.07	10:45:00	1.16908	1.16928	1.16869	1.16882	417	0	8
2026.01.07	11:00:00	1.16882	1.16913	1.16847	1.16881	433	0	8
2026.01.07	11:15:00	1.16880	1.16921	1.16877	1.16893	373	0	8
2026.01.07	11:30:00	1.16893	1.16911	1.16846	1.16859	339	0	8
2026.01.07	11:45:00	1.16858	1.16895	1.16851	1.16889	392	0	8
2026.01.07	12:00:00	1.16889	1.16911	1.16808	1.16830	464	0	8
2026.01.07	12:15:00	1.16830	1.16860	1.16814	1.16848	511	0	8
2026.01.07	12:30:00	1.16850	1.16874	1.16827	1.16837	429	0	8
2026.01.07	12:45:00	1.16837	1.16878	1.16836	1.16874	401	0	8
2026.01.07	13:00:00	1.16874	1.16880	1.16821	1.16830	588	0	8
2026.01.07	13:15:00	1.16835	1.16883	1.16823	1.16868	724	0	8
2026.01.07	13:30:00	1.16870	1.16930	1.16832	1.16912	779	0	8
2026.01.07	13:45:00	1.16911	1.16945	1.16898	1.16912	607	0	8
2026.01.07	14:00:00	1.16911	1.16937	1.16887	1.16910	724	0	8
2026.01.07	14:15:00	1.16910	1.16918	1.16866	1.16891	601	0	8
2026.01.07	14:30:00	1.16891	1.16935	1.16885	1.16913	728	0	8
