<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.09	15:45:00	73.606	73.630	73.595	73.617	58	0	2
2025.07.09	16:00:00	73.614	73.630	73.594	73.616	59	0	2
2025.07.09	16:15:00	73.613	73.640	73.601	73.637	57	0	2
2025.07.09	16:30:00	73.637	73.637	73.602	73.611	52	0	2
2025.07.09	16:45:00	73.607	73.630	73.607	73.615	62	0	2
2025.07.09	17:00:00	73.612	73.631	73.578	73.588	91	0	2
2025.07.09	17:15:00	73.591	73.598	73.580	73.589	40	0	2
2025.07.09	17:30:00	73.590	73.626	73.584	73.619	63	0	2
2025.07.09	17:45:00	73.615	73.615	73.573	73.586	65	0	2
2025.07.09	18:00:00	73.590	73.616	73.531	73.545	129	0	2
2025.07.09	18:15:00	73.542	73.565	73.539	73.551	77	0	2
2025.07.09	18:30:00	73.555	73.604	73.548	73.598	59	0	2
2025.07.09	18:45:00	73.594	73.608	73.582	73.593	98	0	2
2025.07.09	19:00:00	73.590	73.597	73.579	73.586	46	0	2
2025.07.09	19:15:00	73.583	73.590	73.545	73.548	42	0	2
2025.07.09	19:30:00	73.551	73.561	73.525	73.537	42	0	2
2025.07.09	19:45:00	73.535	73.560	73.531	73.552	54	0	2
2025.07.09	20:00:00	73.555	73.582	73.555	73.570	33	0	2
2025.07.09	20:15:00	73.573	73.612	73.570	73.599	42	0	2
2025.07.09	20:30:00	73.595	73.615	73.590	73.597	34	0	2
2025.07.09	20:45:00	73.597	73.607	73.585	73.600	55	0	2
2025.07.09	21:00:00	73.596	73.600	73.594	73.596	11	0	9
2025.07.09	21:15:00	73.596	73.599	73.595	73.599	14	0	8
2025.07.09	21:30:00	73.595	73.596	73.591	73.591	15	0	8
2025.07.09	21:45:00	73.588	73.594	73.576	73.576	15	0	9
2025.07.09	22:00:00	73.590	73.593	73.577	73.581	25	0	2
2025.07.09	22:15:00	73.577	73.579	73.569	73.573	20	0	3
2025.07.09	22:30:00	73.574	73.581	73.568	73.580	18	0	2
2025.07.09	22:45:00	73.577	73.585	73.574	73.585	20	0	2
2025.07.09	23:00:00	73.582	73.591	73.575	73.591	24	0	2
2025.07.09	23:15:00	73.591	73.591	73.565	73.569	26	0	2
2025.07.09	23:30:00	73.572	73.582	73.564	73.572	31	0	2
2025.07.09	23:45:00	73.575	73.575	73.534	73.537	61	0	2
2025.07.10	00:00:00	73.540	73.554	73.494	73.505	96	0	2
2025.07.10	00:15:00	73.508	73.512	73.475	73.479	74	0	2
2025.07.10	00:30:00	73.476	73.489	73.456	73.472	75	0	2
2025.07.10	00:45:00	73.475	73.479	73.466	73.475	56	0	2
2025.07.10	01:00:00	73.478	73.509	73.472	73.508	52	0	2
2025.07.10	01:15:00	73.505	73.510	73.493	73.504	54	0	2
2025.07.10	01:30:00	73.503	73.503	73.463	73.481	47	0	2
2025.07.10	01:45:00	73.485	73.494	73.476	73.490	47	0	2
2025.07.10	02:00:00	73.487	73.493	73.466	73.470	59	0	2
2025.07.10	02:15:00	73.474	73.485	73.470	73.481	40	0	2
2025.07.10	02:30:00	73.478	73.494	73.460	73.494	55	0	2
2025.07.10	02:45:00	73.497	73.500	73.484	73.488	37	0	2
2025.07.10	03:00:00	73.491	73.505	73.487	73.487	44	0	2
2025.07.10	03:15:00	73.491	73.499	73.476	73.495	43	0	2
2025.07.10	03:30:00	73.498	73.505	73.492	73.501	38	0	2
2025.07.10	03:45:00	73.498	73.504	73.487	73.504	36	0	2
2025.07.10	04:00:00	73.507	73.515	73.503	73.512	34	0	2
2025.07.10	04:15:00	73.511	73.520	73.506	73.520	26	0	2
2025.07.10	04:30:00	73.524	73.526	73.500	73.500	26	0	2
2025.07.10	04:45:00	73.498	73.509	73.496	73.499	31	0	2
2025.07.10	05:00:00	73.499	73.504	73.485	73.498	40	0	2
2025.07.10	05:15:00	73.501	73.505	73.488	73.499	30	0	2
2025.07.10	05:30:00	73.495	73.496	73.472	73.485	43	0	2
2025.07.10	05:45:00	73.482	73.492	73.472	73.477	40	0	2
2025.07.10	06:00:00	73.474	73.496	73.449	73.461	93	0	2
2025.07.10	06:15:00	73.457	73.473	73.434	73.448	72	0	2
2025.07.10	06:30:00	73.445	73.492	73.438	73.480	78	0	2
2025.07.10	06:45:00	73.476	73.483	73.447	73.466	86	0	2
2025.07.10	07:00:00	73.463	73.466	73.423	73.432	106	0	2
2025.07.10	07:15:00	73.435	73.456	73.423	73.446	92	0	2
2025.07.10	07:30:00	73.450	73.508	73.440	73.508	71	0	2
2025.07.10	07:45:00	73.505	73.515	73.461	73.462	93	0	2
2025.07.10	08:00:00	73.459	73.497	73.446	73.497	89	0	2
2025.07.10	08:15:00	73.500	73.501	73.484	73.500	62	0	2
2025.07.10	08:30:00	73.496	73.503	73.482	73.486	65	0	2
2025.07.10	08:45:00	73.489	73.496	73.480	73.496	43	0	2
2025.07.10	09:00:00	73.492	73.496	73.472	73.478	45	0	2
2025.07.10	09:15:00	73.475	73.475	73.448	73.468	47	0	2
2025.07.10	09:30:00	73.464	73.481	73.449	73.453	50	0	2
2025.07.10	09:45:00	73.450	73.484	73.440	73.478	47	0	2
2025.07.10	10:00:00	73.479	73.486	73.458	73.470	62	0	2
2025.07.10	10:15:00	73.468	73.497	73.468	73.490	44	0	2
2025.07.10	10:30:00	73.487	73.533	73.482	73.518	56	0	2
2025.07.10	10:45:00	73.515	73.539	73.496	73.531	56	0	2
2025.07.10	11:00:00	73.534	73.602	73.531	73.592	73	0	2
2025.07.10	11:15:00	73.589	73.603	73.576	73.600	62	0	2
2025.07.10	11:30:00	73.603	73.652	73.603	73.639	100	0	2
2025.07.10	11:45:00	73.643	73.676	73.630	73.633	70	0	2
2025.07.10	12:00:00	73.636	73.693	73.601	73.657	131	0	2
2025.07.10	12:15:00	73.660	73.722	73.659	73.722	102	0	2
2025.07.10	12:30:00	73.725	73.762	73.704	73.741	245	0	2
2025.07.10	12:45:00	73.744	73.759	73.723	73.745	117	0	2
2025.07.10	13:00:00	73.741	73.741	73.688	73.698	140	0	2
2025.07.10	13:15:00	73.695	73.766	73.692	73.766	124	0	2
