<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.13	11:00:00	1.34711	1.34736	1.34671	1.34721	1565	0	10
2026.01.13	12:00:00	1.34720	1.34730	1.34580	1.34605	2089	0	10
2026.01.13	13:00:00	1.34606	1.34942	1.34536	1.34748	6802	0	10
2026.01.13	14:00:00	1.34745	1.34771	1.34510	1.34582	5086	0	10
2026.01.13	15:00:00	1.34581	1.34596	1.34345	1.34416	4738	0	10
2026.01.13	16:00:00	1.34413	1.34446	1.34246	1.34336	3639	0	10
2026.01.13	17:00:00	1.34340	1.34374	1.34268	1.34329	2629	0	10
2026.01.13	18:00:00	1.34330	1.34405	1.34234	1.34391	2237	0	10
2026.01.13	19:00:00	1.34391	1.34395	1.34270	1.34345	2036	0	10
2026.01.13	20:00:00	1.34345	1.34359	1.34286	1.34299	1754	0	10
2026.01.13	21:00:00	1.34300	1.34313	1.34202	1.34217	1048	0	2
2026.01.13	22:00:00	1.34218	1.34229	1.34162	1.34204	650	0	15
2026.01.13	23:00:00	1.34223	1.34278	1.34217	1.34251	664	0	10
2026.01.14	00:00:00	1.34250	1.34269	1.34201	1.34265	1144	0	10
2026.01.14	01:00:00	1.34263	1.34267	1.34191	1.34223	1589	0	10
2026.01.14	02:00:00	1.34222	1.34367	1.34207	1.34352	1622	0	10
2026.01.14	03:00:00	1.34352	1.34479	1.34352	1.34443	1381	0	10
2026.01.14	04:00:00	1.34442	1.34458	1.34384	1.34395	971	0	10
2026.01.14	05:00:00	1.34395	1.34417	1.34350	1.34351	1171	0	10
2026.01.14	06:00:00	1.34351	1.34478	1.34340	1.34467	1557	0	10
2026.01.14	07:00:00	1.34468	1.34494	1.34368	1.34393	1958	0	10
2026.01.14	08:00:00	1.34391	1.34496	1.34365	1.34492	3422	0	10
2026.01.14	09:00:00	1.34492	1.34585	1.34461	1.34561	2724	0	10
2026.01.14	10:00:00	1.34560	1.34583	1.34502	1.34534	2629	0	10
2026.01.14	11:00:00	1.34532	1.34533	1.34445	1.34489	2212	0	10
2026.01.14	12:00:00	1.34491	1.34580	1.34417	1.34516	2718	0	10
2026.01.14	13:00:00	1.34516	1.34525	1.34380	1.34442	3263	0	10
2026.01.14	14:00:00	1.34441	1.34637	1.34430	1.34559	4437	0	10
2026.01.14	15:00:00	1.34556	1.34612	1.34434	1.34556	7429	0	10
2026.01.14	16:00:00	1.34555	1.34583	1.34399	1.34434	3210	0	10
2026.01.14	17:00:00	1.34432	1.34447	1.34298	1.34313	2629	0	10
2026.01.14	18:00:00	1.34312	1.34325	1.34264	1.34268	1794	0	10
2026.01.14	19:00:00	1.34266	1.34327	1.34242	1.34306	1741	0	10
2026.01.14	20:00:00	1.34307	1.34405	1.34294	1.34323	2317	0	10
2026.01.14	21:00:00	1.34324	1.34468	1.34318	1.34416	1581	0	10
2026.01.14	22:00:00	1.34418	1.34420	1.34345	1.34345	1174	0	42
2026.01.14	23:00:00	1.34391	1.34436	1.34380	1.34396	974	0	10
2026.01.15	00:00:00	1.34396	1.34396	1.34302	1.34370	1349	0	10
2026.01.15	01:00:00	1.34368	1.34383	1.34271	1.34349	2489	0	10
2026.01.15	02:00:00	1.34348	1.34348	1.34291	1.34326	1868	0	10
2026.01.15	03:00:00	1.34329	1.34334	1.34252	1.34270	1469	0	10
2026.01.15	04:00:00	1.34273	1.34284	1.34232	1.34237	1079	0	10
2026.01.15	05:00:00	1.34234	1.34316	1.34226	1.34267	1475	0	10
2026.01.15	06:00:00	1.34267	1.34327	1.34231	1.34274	1927	0	10
2026.01.15	07:00:00	1.34276	1.34429	1.34232	1.34341	3111	0	10
2026.01.15	08:00:00	1.34339	1.34436	1.34263	1.34381	2906	0	10
2026.01.15	09:00:00	1.34383	1.34450	1.34349	1.34367	2805	0	10
2026.01.15	10:00:00	1.34369	1.34385	1.34155	1.34197	2451	0	10
2026.01.15	11:00:00	1.34201	1.34274	1.34167	1.34182	2158	0	10
2026.01.15	12:00:00	1.34179	1.34204	1.34011	1.34035	2172	0	10
2026.01.15	13:00:00	1.34032	1.34035	1.33683	1.33723	4094	0	10
2026.01.15	14:00:00	1.33726	1.33867	1.33624	1.33708	4350	0	10
2026.01.15	15:00:00	1.33707	1.33880	1.33686	1.33856	4015	0	10
2026.01.15	16:00:00	1.33855	1.33936	1.33794	1.33844	3062	0	10
2026.01.15	17:00:00	1.33844	1.33935	1.33802	1.33873	2478	0	10
2026.01.15	18:00:00	1.33873	1.33936	1.33870	1.33912	2017	0	10
2026.01.15	19:00:00	1.33911	1.33915	1.33832	1.33853	2220	0	10
2026.01.15	20:00:00	1.33856	1.33858	1.33739	1.33753	1842	0	10
2026.01.15	21:00:00	1.33751	1.33841	1.33747	1.33809	1161	0	4
2026.01.15	22:00:00	1.33811	1.33811	1.33763	1.33789	560	0	15
2026.01.15	23:00:00	1.33799	1.33824	1.33777	1.33807	1547	0	10
2026.01.16	00:00:00	1.33806	1.33822	1.33702	1.33762	1287	0	10
2026.01.16	01:00:00	1.33761	1.33837	1.33746	1.33793	1752	0	10
2026.01.16	02:00:00	1.33790	1.33880	1.33781	1.33838	1954	0	10
2026.01.16	03:00:00	1.33837	1.33904	1.33822	1.33903	1251	0	10
2026.01.16	04:00:00	1.33901	1.33908	1.33876	1.33885	833	0	10
2026.01.16	05:00:00	1.33885	1.33893	1.33810	1.33826	1054	0	10
2026.01.16	06:00:00	1.33825	1.33836	1.33764	1.33802	1268	0	10
2026.01.16	07:00:00	1.33799	1.33917	1.33770	1.33902	2296	0	10
2026.01.16	08:00:00	1.33903	1.33978	1.33890	1.33927	2284	0	10
2026.01.16	09:00:00	1.33927	1.34048	1.33902	1.33965	2049	0	10
2026.01.16	10:00:00	1.33965	1.34126	1.33965	1.34052	2223	0	10
2026.01.16	11:00:00	1.34054	1.34117	1.34041	1.34071	1934	0	10
2026.01.16	12:00:00	1.34068	1.34097	1.33923	1.33996	2798	0	10
2026.01.16	13:00:00	1.33998	1.34076	1.33880	1.34030	3296	0	10
2026.01.16	14:00:00	1.34030	1.34047	1.33946	1.33977	3198	0	10
2026.01.16	15:00:00	1.33974	1.34037	1.33657	1.33777	7013	0	10
2026.01.16	16:00:00	1.33779	1.33898	1.33771	1.33815	3853	0	10
2026.01.16	17:00:00	1.33816	1.33863	1.33759	1.33781	2512	0	10
2026.01.16	18:00:00	1.33782	1.33869	1.33732	1.33792	2026	0	10
2026.01.16	19:00:00	1.33791	1.33845	1.33754	1.33816	1879	0	10
2026.01.16	20:00:00	1.33816	1.33858	1.33784	1.33805	1527	0	10
2026.01.16	21:00:00	1.33802	1.33825	1.33742	1.33782	1911	0	10
2026.01.18	22:00:00	1.33418	1.33539	1.33321	1.33529	689	0	52
2026.01.18	23:00:00	1.33563	1.34062	1.33518	1.34016	3433	0	10
2026.01.19	00:00:00	1.34015	1.34086	1.33821	1.34004	4087	0	10
2026.01.19	01:00:00	1.34002	1.34026	1.33905	1.33915	3232	0	10
2026.01.19	02:00:00	1.33914	1.33930	1.33810	1.33862	2620	0	10
2026.01.19	03:00:00	1.33860	1.33914	1.33850	1.33878	2149	0	10
2026.01.19	04:00:00	1.33879	1.33961	1.33879	1.33944	1794	0	10
2026.01.19	05:00:00	1.33944	1.34054	1.33926	1.33948	2084	0	10
2026.01.19	06:00:00	1.33947	1.34008	1.33938	1.33983	1742	0	10
2026.01.19	07:00:00	1.33981	1.34099	1.33839	1.33882	3429	0	10
2026.01.19	08:00:00	1.33885	1.34092	1.33865	1.34086	3046	0	10
2026.01.19	09:00:00	1.34087	1.34152	1.33901	1.34051	3250	0	10
2026.01.19	10:00:00	1.34055	1.34128	1.34046	1.34096	2235	0	10
2026.01.19	11:00:00	1.34094	1.34103	1.34014	1.34080	2005	0	10
2026.01.19	12:00:00	1.34082	1.34144	1.34041	1.34052	2166	0	10
2026.01.19	13:00:00	1.34052	1.34164	1.34051	1.34134	2226	0	10
2026.01.19	14:00:00	1.34132	1.34240	1.34099	1.34199	2204	0	10
2026.01.19	15:00:00	1.34196	1.34283	1.34180	1.34213	2682	0	10
2026.01.19	16:00:00	1.34214	1.34349	1.34200	1.34277	1933	0	10
2026.01.19	17:00:00	1.34277	1.34334	1.34258	1.34310	1253	0	10
2026.01.19	18:00:00	1.34309	1.34335	1.34259	1.34259	844	0	10
2026.01.19	19:00:00	1.34259	1.34293	1.34249	1.34253	493	0	10
2026.01.19	20:00:00	1.34253	1.34283	1.34242	1.34277	432	0	10
2026.01.19	21:00:00	1.34277	1.34284	1.34220	1.34249	554	0	2
2026.01.19	22:00:00	1.34246	1.34261	1.34228	1.34244	514	0	13
2026.01.19	23:00:00	1.34262	1.34278	1.34162	1.34187	711	0	10
2026.01.20	00:00:00	1.34191	1.34199	1.34095	1.34178	1392	0	10
2026.01.20	01:00:00	1.34177	1.34235	1.34155	1.34231	2035	0	10
2026.01.20	02:00:00	1.34231	1.34279	1.34193	1.34235	1253	0	10
2026.01.20	03:00:00	1.34233	1.34395	1.34226	1.34345	1526	0	10
2026.01.20	04:00:00	1.34347	1.34429	1.34345	1.34404	1484	0	10
2026.01.20	05:00:00	1.34404	1.34494	1.34400	1.34412	1672	0	10
2026.01.20	06:00:00	1.34413	1.34435	1.34311	1.34348	2119	0	10
2026.01.20	07:00:00	1.34345	1.34821	1.34254	1.34745	4879	0	10
2026.01.20	08:00:00	1.34747	1.34911	1.34740	1.34780	6056	0	10
2026.01.20	09:00:00	1.34780	1.34887	1.34697	1.34745	4829	0	10
2026.01.20	10:00:00	1.34745	1.34849	1.34640	1.34794	4132	0	10
2026.01.20	11:00:00	1.34797	1.34825	1.34587	1.34628	3635	0	10
2026.01.20	12:00:00	1.34629	1.34661	1.34390	1.34453	3923	0	10
2026.01.20	13:00:00	1.34456	1.34791	1.34406	1.34519	7895	0	10
2026.01.20	14:00:00	1.34519	1.34625	1.34398	1.34579	6354	0	10
2026.01.20	15:00:00	1.34574	1.34767	1.34518	1.34565	5217	0	10
2026.01.20	16:00:00	1.34564	1.34700	1.34527	1.34685	4123	0	10
2026.01.20	17:00:00	1.34685	1.34753	1.34556	1.34561	3602	0	10
2026.01.20	18:00:00	1.34558	1.34574	1.34418	1.34429	2254	0	10
2026.01.20	19:00:00	1.34430	1.34451	1.34264	1.34273	2558	0	10
2026.01.20	20:00:00	1.34271	1.34353	1.34249	1.34333	2601	0	10
2026.01.20	21:00:00	1.34330	1.34434	1.34316	1.34411	2222	0	4
2026.01.20	22:00:00	1.34415	1.34415	1.34331	1.34390	1027	0	22
2026.01.20	23:00:00	1.34403	1.34434	1.34384	1.34398	920	0	10
2026.01.21	00:00:00	1.34398	1.34422	1.34326	1.34419	1401	0	10
2026.01.21	01:00:00	1.34418	1.34563	1.34393	1.34522	2495	0	10
2026.01.21	02:00:00	1.34523	1.34544	1.34431	1.34434	1705	0	10
2026.01.21	03:00:00	1.34434	1.34460	1.34327	1.34398	2129	0	10
2026.01.21	04:00:00	1.34398	1.34398	1.34324	1.34373	1481	0	10
2026.01.21	05:00:00	1.34373	1.34401	1.34347	1.34369	1500	0	10
2026.01.21	06:00:00	1.34369	1.34423	1.34349	1.34363	1657	0	10
2026.01.21	07:00:00	1.34361	1.34487	1.34287	1.34426	3483	0	10
