<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.04	08:00:00	1.15633	1.15647	1.15491	1.15576	3517	0	9
2025.08.04	09:00:00	1.15574	1.15770	1.15550	1.15639	3120	0	9
2025.08.04	10:00:00	1.15641	1.15768	1.15545	1.15733	2760	0	9
2025.08.04	11:00:00	1.15734	1.15862	1.15643	1.15663	3248	0	9
2025.08.04	12:00:00	1.15666	1.15883	1.15601	1.15750	3989	0	9
2025.08.04	13:00:00	1.15750	1.15881	1.15725	1.15751	4520	0	9
2025.08.04	14:00:00	1.15757	1.15870	1.15564	1.15636	5654	0	9
2025.08.04	15:00:00	1.15634	1.15764	1.15605	1.15667	4313	0	9
2025.08.04	16:00:00	1.15670	1.15748	1.15566	1.15717	2609	0	9
2025.08.04	17:00:00	1.15715	1.15737	1.15639	1.15727	2196	0	9
2025.08.04	18:00:00	1.15727	1.15775	1.15637	1.15651	2172	0	9
2025.08.04	19:00:00	1.15650	1.15722	1.15626	1.15672	1859	0	9
2025.08.04	20:00:00	1.15675	1.15758	1.15650	1.15713	1201	0	9
2025.08.04	21:00:00	1.15715	1.15722	1.15655	1.15676	582	0	9
2025.08.04	22:00:00	1.15681	1.15810	1.15666	1.15787	915	0	9
2025.08.04	23:00:00	1.15787	1.15850	1.15772	1.15835	977	0	9
2025.08.05	00:00:00	1.15835	1.15875	1.15705	1.15717	1830	0	9
2025.08.05	01:00:00	1.15715	1.15739	1.15591	1.15635	2194	0	9
2025.08.05	02:00:00	1.15635	1.15640	1.15555	1.15599	1662	0	9
2025.08.05	03:00:00	1.15598	1.15612	1.15537	1.15550	1302	0	9
2025.08.05	04:00:00	1.15550	1.15600	1.15537	1.15579	1184	0	9
2025.08.05	05:00:00	1.15577	1.15577	1.15438	1.15478	1761	0	9
2025.08.05	06:00:00	1.15475	1.15609	1.15422	1.15506	2511	0	9
2025.08.05	07:00:00	1.15505	1.15618	1.15328	1.15457	3294	0	9
2025.08.05	08:00:00	1.15457	1.15488	1.15307	1.15363	3398	0	9
2025.08.05	09:00:00	1.15365	1.15462	1.15293	1.15418	2469	0	9
2025.08.05	10:00:00	1.15416	1.15454	1.15338	1.15437	2295	0	9
2025.08.05	11:00:00	1.15435	1.15476	1.15271	1.15389	2599	0	9
2025.08.05	12:00:00	1.15391	1.15482	1.15297	1.15366	4409	0	9
2025.08.05	13:00:00	1.15369	1.15540	1.15319	1.15371	4017	0	9
2025.08.05	14:00:00	1.15376	1.15657	1.15335	1.15645	7652	0	9
2025.08.05	15:00:00	1.15647	1.15846	1.15623	1.15789	3990	0	9
2025.08.05	16:00:00	1.15789	1.15858	1.15767	1.15824	2435	0	9
2025.08.05	17:00:00	1.15826	1.15830	1.15751	1.15778	1850	0	9
2025.08.05	18:00:00	1.15776	1.15792	1.15701	1.15731	1783	0	9
2025.08.05	19:00:00	1.15732	1.15747	1.15661	1.15723	1487	0	9
2025.08.05	20:00:00	1.15723	1.15774	1.15709	1.15740	1021	0	9
2025.08.05	21:00:00	1.15742	1.15744	1.15713	1.15735	554	0	22
2025.08.05	22:00:00	1.15732	1.15773	1.15704	1.15757	743	0	9
2025.08.05	23:00:00	1.15757	1.15811	1.15726	1.15780	769	0	9
2025.08.06	00:00:00	1.15781	1.15847	1.15726	1.15733	1506	0	9
2025.08.06	01:00:00	1.15733	1.15733	1.15645	1.15669	1427	0	9
2025.08.06	02:00:00	1.15668	1.15716	1.15639	1.15689	1289	0	9
2025.08.06	03:00:00	1.15691	1.15815	1.15690	1.15795	1167	0	9
2025.08.06	04:00:00	1.15795	1.15860	1.15773	1.15824	1064	0	9
2025.08.06	05:00:00	1.15821	1.15830	1.15738	1.15786	1302	0	9
2025.08.06	06:00:00	1.15784	1.15881	1.15763	1.15781	2272	0	9
2025.08.06	07:00:00	1.15779	1.15818	1.15710	1.15805	2385	0	9
2025.08.06	08:00:00	1.15808	1.15830	1.15700	1.15740	2281	0	9
2025.08.06	09:00:00	1.15743	1.15877	1.15739	1.15848	1895	0	9
2025.08.06	10:00:00	1.15846	1.16104	1.15836	1.16065	3241	0	9
2025.08.06	11:00:00	1.16064	1.16149	1.15973	1.16041	2157	0	9
2025.08.06	12:00:00	1.16038	1.16282	1.15999	1.16232	2986	0	9
2025.08.06	13:00:00	1.16231	1.16357	1.16171	1.16356	3847	0	9
2025.08.06	14:00:00	1.16358	1.16373	1.16217	1.16269	3960	0	9
2025.08.06	15:00:00	1.16267	1.16467	1.16221	1.16460	4760	0	9
2025.08.06	16:00:00	1.16457	1.16481	1.16304	1.16342	3349	0	9
2025.08.06	17:00:00	1.16343	1.16547	1.16323	1.16486	2455	0	9
2025.08.06	18:00:00	1.16489	1.16681	1.16476	1.16620	2166	0	9
2025.08.06	19:00:00	1.16620	1.16636	1.16523	1.16562	1310	0	9
2025.08.06	20:00:00	1.16563	1.16594	1.16497	1.16578	1629	0	9
2025.08.06	21:00:00	1.16578	1.16587	1.16504	1.16569	750	0	22
2025.08.06	22:00:00	1.16568	1.16657	1.16565	1.16632	1002	0	9
2025.08.06	23:00:00	1.16632	1.16634	1.16589	1.16625	759	0	9
2025.08.07	00:00:00	1.16624	1.16633	1.16506	1.16520	1704	0	9
2025.08.07	01:00:00	1.16520	1.16625	1.16492	1.16574	1734	0	9
2025.08.07	02:00:00	1.16575	1.16649	1.16556	1.16569	1332	0	9
2025.08.07	03:00:00	1.16570	1.16649	1.16529	1.16642	1122	0	9
2025.08.07	04:00:00	1.16643	1.16760	1.16624	1.16708	1444	0	9
2025.08.07	05:00:00	1.16708	1.16760	1.16680	1.16748	1382	0	9
2025.08.07	06:00:00	1.16748	1.16794	1.16676	1.16756	2349	0	9
2025.08.07	07:00:00	1.16759	1.16908	1.16729	1.16892	2899	0	9
2025.08.07	08:00:00	1.16892	1.16983	1.16753	1.16821	3643	0	9
2025.08.07	09:00:00	1.16823	1.16845	1.16702	1.16703	2141	0	9
2025.08.07	10:00:00	1.16706	1.16713	1.16612	1.16700	2359	0	9
2025.08.07	11:00:00	1.16700	1.16762	1.16338	1.16441	4628	0	9
2025.08.07	12:00:00	1.16439	1.16621	1.16370	1.16507	4867	0	9
2025.08.07	13:00:00	1.16507	1.16583	1.16375	1.16424	5634	0	9
2025.08.07	14:00:00	1.16423	1.16495	1.16135	1.16240	8255	0	9
2025.08.07	15:00:00	1.16241	1.16417	1.16106	1.16392	4155	0	9
2025.08.07	16:00:00	1.16395	1.16442	1.16346	1.16375	2116	0	9
2025.08.07	17:00:00	1.16378	1.16395	1.16316	1.16326	2298	0	9
2025.08.07	18:00:00	1.16328	1.16370	1.16212	1.16215	1763	0	9
2025.08.07	19:00:00	1.16215	1.16564	1.16189	1.16542	4216	0	9
2025.08.07	20:00:00	1.16543	1.16710	1.16542	1.16624	2054	0	9
2025.08.07	21:00:00	1.16626	1.16641	1.16563	1.16641	994	0	22
2025.08.07	22:00:00	1.16641	1.16742	1.16641	1.16722	1085	0	9
2025.08.07	23:00:00	1.16723	1.16779	1.16696	1.16763	1056	0	9
2025.08.08	00:00:00	1.16766	1.16789	1.16670	1.16723	1945	0	9
2025.08.08	01:00:00	1.16724	1.16734	1.16548	1.16568	2137	0	9
2025.08.08	02:00:00	1.16567	1.16647	1.16567	1.16602	1455	0	9
2025.08.08	03:00:00	1.16602	1.16608	1.16545	1.16596	1309	0	9
2025.08.08	04:00:00	1.16596	1.16632	1.16572	1.16578	1048	0	9
2025.08.08	05:00:00	1.16576	1.16595	1.16383	1.16407	1762	0	9
2025.08.08	06:00:00	1.16408	1.16523	1.16405	1.16497	1993	0	9
2025.08.08	07:00:00	1.16497	1.16642	1.16481	1.16586	2818	0	9
2025.08.08	08:00:00	1.16586	1.16626	1.16339	1.16370	2668	0	9
2025.08.08	09:00:00	1.16371	1.16435	1.16292	1.16412	2868	0	9
2025.08.08	10:00:00	1.16411	1.16471	1.16282	1.16352	2146	0	9
2025.08.08	11:00:00	1.16353	1.16489	1.16346	1.16434	2011	0	9
2025.08.08	12:00:00	1.16431	1.16540	1.16374	1.16412	3120	0	9
2025.08.08	13:00:00	1.16414	1.16550	1.16407	1.16484	3166	0	9
2025.08.08	14:00:00	1.16483	1.16625	1.16453	1.16555	3887	0	9
2025.08.08	15:00:00	1.16553	1.16673	1.16539	1.16594	2577	0	9
2025.08.08	16:00:00	1.16594	1.16628	1.16491	1.16558	2236	0	9
2025.08.08	17:00:00	1.16556	1.16664	1.16531	1.16583	1551	0	9
2025.08.08	18:00:00	1.16586	1.16625	1.16476	1.16556	2138	0	9
2025.08.08	19:00:00	1.16553	1.16558	1.16359	1.16423	2114	0	9
2025.08.08	20:00:00	1.16424	1.16433	1.16381	1.16413	1350	0	9
2025.08.10	21:00:00	1.16457	1.16476	1.16418	1.16461	646	0	53
2025.08.10	22:00:00	1.16476	1.16508	1.16431	1.16468	1008	0	9
2025.08.10	23:00:00	1.16470	1.16507	1.16441	1.16471	904	0	9
2025.08.11	00:00:00	1.16472	1.16482	1.16415	1.16471	1496	0	9
2025.08.11	01:00:00	1.16471	1.16584	1.16447	1.16584	1503	0	9
2025.08.11	02:00:00	1.16584	1.16682	1.16584	1.16656	1283	0	9
2025.08.11	03:00:00	1.16655	1.16751	1.16644	1.16707	1321	0	9
2025.08.11	04:00:00	1.16707	1.16750	1.16704	1.16716	890	0	9
2025.08.11	05:00:00	1.16716	1.16724	1.16669	1.16689	1292	0	9
2025.08.11	06:00:00	1.16691	1.16735	1.16628	1.16640	1866	0	9
2025.08.11	07:00:00	1.16637	1.16655	1.16456	1.16464	2295	0	9
2025.08.11	08:00:00	1.16466	1.16599	1.16436	1.16551	2067	0	9
2025.08.11	09:00:00	1.16549	1.16580	1.16377	1.16408	2249	0	9
2025.08.11	10:00:00	1.16409	1.16475	1.16400	1.16466	1542	0	9
2025.08.11	11:00:00	1.16464	1.16466	1.16227	1.16285	2732	0	9
2025.08.11	12:00:00	1.16286	1.16308	1.16138	1.16197	2912	0	9
2025.08.11	13:00:00	1.16198	1.16274	1.16155	1.16190	2959	0	9
2025.08.11	14:00:00	1.16192	1.16200	1.15900	1.15956	4139	0	9
2025.08.11	15:00:00	1.15956	1.16066	1.15896	1.16063	2876	0	9
2025.08.11	16:00:00	1.16062	1.16116	1.16014	1.16071	1931	0	9
2025.08.11	17:00:00	1.16071	1.16119	1.15981	1.16106	1571	0	9
2025.08.11	18:00:00	1.16106	1.16137	1.16065	1.16118	1519	0	9
2025.08.11	19:00:00	1.16118	1.16125	1.16017	1.16045	1251	0	9
2025.08.11	20:00:00	1.16046	1.16191	1.16038	1.16125	998	0	9
2025.08.11	21:00:00	1.16126	1.16142	1.16107	1.16131	648	0	22
2025.08.11	22:00:00	1.16149	1.16183	1.16098	1.16126	675	0	9
2025.08.11	23:00:00	1.16128	1.16173	1.16123	1.16159	564	0	9
2025.08.12	00:00:00	1.16158	1.16196	1.16115	1.16147	1790	0	9
2025.08.12	01:00:00	1.16147	1.16249	1.16138	1.16187	1729	0	9
2025.08.12	02:00:00	1.16188	1.16253	1.16170	1.16223	1122	0	9
2025.08.12	03:00:00	1.16223	1.16241	1.16179	1.16201	1112	0	9
2025.08.12	04:00:00	1.16201	1.16275	1.16153	1.16271	1315	0	9
2025.08.12	05:00:00	1.16269	1.16287	1.16128	1.16134	1981	0	9
2025.08.12	06:00:00	1.16133	1.16182	1.16076	1.16086	2686	0	9
2025.08.12	07:00:00	1.16087	1.16237	1.16074	1.16199	2880	0	9
2025.08.12	08:00:00	1.16199	1.16222	1.16113	1.16145	2195	0	9
2025.08.12	09:00:00	1.16145	1.16182	1.15999	1.16062	2012	0	9
2025.08.12	10:00:00	1.16060	1.16126	1.16052	1.16099	1640	0	9
2025.08.12	11:00:00	1.16096	1.16109	1.15983	1.16048	2042	0	9
2025.08.12	12:00:00	1.16050	1.16553	1.16008	1.16422	9484	0	9
2025.08.12	13:00:00	1.16420	1.16677	1.16170	1.16519	11850	0	9
2025.08.12	14:00:00	1.16517	1.16625	1.16415	1.16576	5873	0	9
2025.08.12	15:00:00	1.16573	1.16969	1.16555	1.16718	5049	0	9
2025.08.12	16:00:00	1.16719	1.16855	1.16652	1.16793	3281	0	9
2025.08.12	17:00:00	1.16794	1.16802	1.16706	1.16727	2729	0	9
2025.08.12	18:00:00	1.16729	1.16781	1.16643	1.16682	1890	0	9
2025.08.12	19:00:00	1.16682	1.16751	1.16641	1.16742	1567	0	9
2025.08.12	20:00:00	1.16741	1.16767	1.16699	1.16705	1010	0	9
2025.08.12	21:00:00	1.16705	1.16717	1.16671	1.16717	676	0	53
2025.08.12	22:00:00	1.16734	1.16773	1.16731	1.16763	607	0	9
2025.08.12	23:00:00	1.16763	1.16789	1.16748	1.16774	647	0	9
2025.08.13	00:00:00	1.16772	1.16805	1.16704	1.16794	1558	0	9
2025.08.13	01:00:00	1.16795	1.16860	1.16757	1.16767	1699	0	9
2025.08.13	02:00:00	1.16766	1.16857	1.16702	1.16816	1426	0	9
2025.08.13	03:00:00	1.16813	1.16873	1.16793	1.16835	1157	0	9
2025.08.13	04:00:00	1.16833	1.16859	1.16811	1.16836	1058	0	9
2025.08.13	05:00:00	1.16836	1.16847	1.16763	1.16788	1282	0	9
2025.08.13	06:00:00	1.16790	1.16965	1.16787	1.16917	2688	0	9
2025.08.13	07:00:00	1.16916	1.17125	1.16914	1.17076	3145	0	9
2025.08.13	08:00:00	1.17074	1.17201	1.17064	1.17135	2886	0	9
2025.08.13	09:00:00	1.17137	1.17299	1.17136	1.17287	2246	0	9
2025.08.13	10:00:00	1.17285	1.17298	1.17160	1.17162	2222	0	9
2025.08.13	11:00:00	1.17161	1.17187	1.17075	1.17186	2080	0	9
2025.08.13	12:00:00	1.17186	1.17214	1.16968	1.16982	3029	0	9
2025.08.13	13:00:00	1.16980	1.17068	1.16925	1.17040	3320	0	9
2025.08.13	14:00:00	1.17038	1.17231	1.17022	1.17198	3949	0	9
2025.08.13	15:00:00	1.17198	1.17223	1.17079	1.17133	3147	0	9
2025.08.13	16:00:00	1.17133	1.17149	1.17061	1.17065	1854	0	9
2025.08.13	17:00:00	1.17064	1.17106	1.17021	1.17035	1635	0	9
2025.08.13	18:00:00	1.17038	1.17040	1.16955	1.17000	1432	0	9
2025.08.13	19:00:00	1.16999	1.17038	1.16969	1.16992	1095	0	9
2025.08.13	20:00:00	1.16992	1.17065	1.16989	1.17016	884	0	9
2025.08.13	21:00:00	1.17017	1.17038	1.17010	1.17032	654	0	22
2025.08.13	22:00:00	1.17050	1.17078	1.17042	1.17078	550	0	9
2025.08.13	23:00:00	1.17079	1.17122	1.17071	1.17120	588	0	9
2025.08.14	00:00:00	1.17120	1.17144	1.17088	1.17109	1410	0	9
2025.08.14	01:00:00	1.17108	1.17146	1.17087	1.17123	1613	0	9
2025.08.14	02:00:00	1.17123	1.17124	1.16987	1.17047	1456	0	9
2025.08.14	03:00:00	1.17047	1.17049	1.16992	1.17033	1129	0	9
2025.08.14	04:00:00	1.17033	1.17064	1.17010	1.17033	898	0	9
2025.08.14	05:00:00	1.17033	1.17036	1.16966	1.17012	1305	0	9
2025.08.14	06:00:00	1.17013	1.17063	1.16845	1.16846	2849	0	9
2025.08.14	07:00:00	1.16849	1.16925	1.16773	1.16796	3251	0	9
2025.08.14	08:00:00	1.16794	1.16848	1.16676	1.16682	2583	0	9
2025.08.14	09:00:00	1.16680	1.16866	1.16680	1.16816	2183	0	9
2025.08.14	10:00:00	1.16814	1.16969	1.16809	1.16949	2202	0	9
2025.08.14	11:00:00	1.16947	1.16962	1.16824	1.16877	2311	0	9
2025.08.14	12:00:00	1.16878	1.16919	1.16491	1.16633	6347	0	9
2025.08.14	13:00:00	1.16632	1.16712	1.16487	1.16497	5345	0	9
2025.08.14	14:00:00	1.16499	1.16660	1.16374	1.16604	4437	0	9
2025.08.14	15:00:00	1.16605	1.16618	1.16369	1.16426	3962	0	9
2025.08.14	16:00:00	1.16425	1.16449	1.16306	1.16338	2666	0	9
2025.08.14	17:00:00	1.16338	1.16434	1.16309	1.16365	1953	0	9
2025.08.14	18:00:00	1.16365	1.16421	1.16327	1.16411	1676	0	9
2025.08.14	19:00:00	1.16413	1.16499	1.16409	1.16479	1351	0	9
2025.08.14	20:00:00	1.16478	1.16499	1.16443	1.16452	842	0	9
2025.08.14	21:00:00	1.16450	1.16499	1.16450	1.16497	569	0	22
2025.08.14	22:00:00	1.16500	1.16525	1.16477	1.16496	549	0	9
2025.08.14	23:00:00	1.16497	1.16526	1.16456	1.16503	653	0	9
2025.08.15	00:00:00	1.16503	1.16528	1.16462	1.16517	1242	0	9
2025.08.15	01:00:00	1.16516	1.16576	1.16478	1.16525	1412	0	9
2025.08.15	02:00:00	1.16525	1.16573	1.16491	1.16564	1241	0	9
2025.08.15	03:00:00	1.16562	1.16642	1.16562	1.16598	1092	0	9
2025.08.15	04:00:00	1.16598	1.16633	1.16583	1.16625	640	0	9
2025.08.15	05:00:00	1.16622	1.16708	1.16606	1.16704	980	0	9
2025.08.15	06:00:00	1.16705	1.16744	1.16647	1.16712	1974	0	9
2025.08.15	07:00:00	1.16712	1.16837	1.16712	1.16822	2306	0	9
2025.08.15	08:00:00	1.16822	1.16850	1.16761	1.16817	1930	0	9
2025.08.15	09:00:00	1.16815	1.16895	1.16796	1.16872	1877	0	9
2025.08.15	10:00:00	1.16871	1.16910	1.16800	1.16853	1709	0	9
2025.08.15	11:00:00	1.16852	1.16914	1.16812	1.16872	1567	0	9
2025.08.15	12:00:00	1.16872	1.16998	1.16734	1.16935	3976	0	9
2025.08.15	13:00:00	1.16934	1.17076	1.16815	1.17026	4446	0	9
2025.08.15	14:00:00	1.17028	1.17150	1.17002	1.17113	4301	0	9
2025.08.15	15:00:00	1.17111	1.17145	1.17029	1.17067	2725	0	9
2025.08.15	16:00:00	1.17066	1.17080	1.16991	1.17036	1768	0	9
2025.08.15	17:00:00	1.17038	1.17058	1.16988	1.17040	1571	0	9
2025.08.15	18:00:00	1.17040	1.17064	1.16980	1.17023	1448	0	9
2025.08.15	19:00:00	1.17023	1.17034	1.16996	1.17007	1053	0	9
2025.08.15	20:00:00	1.17006	1.17078	1.17003	1.17043	1396	0	9
2025.08.17	21:00:00	1.17080	1.17111	1.17052	1.17109	533	0	53
2025.08.17	22:00:00	1.17136	1.17157	1.17091	1.17130	870	0	9
2025.08.17	23:00:00	1.17133	1.17141	1.17036	1.17059	935	0	9
2025.08.18	00:00:00	1.17059	1.17104	1.16995	1.17013	1536	0	9
2025.08.18	01:00:00	1.17014	1.17041	1.16932	1.17029	1583	0	9
2025.08.18	02:00:00	1.17029	1.17050	1.16970	1.17010	1069	0	9
2025.08.18	03:00:00	1.17010	1.17045	1.16992	1.17034	1086	0	9
2025.08.18	04:00:00	1.17034	1.17101	1.17020	1.17080	1128	0	9
2025.08.18	05:00:00	1.17077	1.17087	1.17008	1.17055	1262	0	9
2025.08.18	06:00:00	1.17053	1.17076	1.16930	1.16962	2149	0	9
2025.08.18	07:00:00	1.16964	1.17031	1.16798	1.16811	2745	0	9
2025.08.18	08:00:00	1.16811	1.16873	1.16707	1.16816	2957	0	9
2025.08.18	09:00:00	1.16815	1.16857	1.16725	1.16797	2394	0	9
2025.08.18	10:00:00	1.16794	1.16826	1.16768	1.16806	1813	0	9
2025.08.18	11:00:00	1.16805	1.16880	1.16713	1.16746	2116	0	9
2025.08.18	12:00:00	1.16747	1.16789	1.16656	1.16760	2621	0	9
2025.08.18	13:00:00	1.16762	1.16775	1.16691	1.16775	2727	0	9
2025.08.18	14:00:00	1.16776	1.16841	1.16601	1.16639	3483	0	9
2025.08.18	15:00:00	1.16636	1.16741	1.16605	1.16668	2688	0	9
2025.08.18	16:00:00	1.16667	1.16671	1.16557	1.16576	2110	0	9
2025.08.18	17:00:00	1.16577	1.16661	1.16565	1.16623	1715	0	9
2025.08.18	18:00:00	1.16621	1.16674	1.16580	1.16595	1352	0	9
2025.08.18	19:00:00	1.16597	1.16700	1.16595	1.16670	1199	0	9
2025.08.18	20:00:00	1.16667	1.16691	1.16578	1.16581	869	0	9
2025.08.18	21:00:00	1.16589	1.16611	1.16580	1.16610	382	0	22
2025.08.18	22:00:00	1.16612	1.16744	1.16598	1.16693	1071	0	9
2025.08.18	23:00:00	1.16696	1.16696	1.16616	1.16674	805	0	9
2025.08.19	00:00:00	1.16674	1.16700	1.16554	1.16582	1521	0	9
2025.08.19	01:00:00	1.16581	1.16620	1.16388	1.16489	2405	0	9
2025.08.19	02:00:00	1.16487	1.16555	1.16466	1.16525	1552	0	9
2025.08.19	03:00:00	1.16526	1.16585	1.16499	1.16545	1402	0	9
2025.08.19	04:00:00	1.16545	1.16615	1.16529	1.16605	1117	0	9
2025.08.19	05:00:00	1.16605	1.16654	1.16537	1.16548	1375	0	9
2025.08.19	06:00:00	1.16550	1.16743	1.16507	1.16738	2490	0	9
2025.08.19	07:00:00	1.16741	1.16840	1.16730	1.16831	2808	0	9
2025.08.19	08:00:00	1.16832	1.16839	1.16712	1.16745	2230	0	9
2025.08.19	09:00:00	1.16746	1.16818	1.16721	1.16798	1768	0	9
2025.08.19	10:00:00	1.16798	1.16917	1.16786	1.16881	1858	0	9
2025.08.19	11:00:00	1.16879	1.16925	1.16797	1.16851	1849	0	9
2025.08.19	12:00:00	1.16854	1.16875	1.16727	1.16749	2825	0	9
2025.08.19	13:00:00	1.16750	1.16780	1.16677	1.16758	3222	0	9
2025.08.19	14:00:00	1.16756	1.16774	1.16635	1.16719	3065	0	9
2025.08.19	15:00:00	1.16718	1.16752	1.16570	1.16584	2536	0	9
2025.08.19	16:00:00	1.16586	1.16629	1.16541	1.16559	2124	0	9
2025.08.19	17:00:00	1.16560	1.16605	1.16525	1.16545	1388	0	9
2025.08.19	18:00:00	1.16543	1.16543	1.16420	1.16470	1470	0	9
2025.08.19	19:00:00	1.16469	1.16479	1.16423	1.16461	1134	0	9
2025.08.19	20:00:00	1.16461	1.16479	1.16436	1.16453	854	0	9
2025.08.19	21:00:00	1.16436	1.16465	1.16419	1.16449	656	0	22
2025.08.19	22:00:00	1.16465	1.16490	1.16439	1.16482	567	0	9
2025.08.19	23:00:00	1.16482	1.16484	1.16403	1.16411	707	0	9
2025.08.20	00:00:00	1.16411	1.16422	1.16311	1.16384	1665	0	9
2025.08.20	01:00:00	1.16384	1.16417	1.16266	1.16270	2026	0	9
2025.08.20	02:00:00	1.16270	1.16294	1.16216	1.16260	2093	0	9
2025.08.20	03:00:00	1.16262	1.16360	1.16262	1.16327	1517	0	9
2025.08.20	04:00:00	1.16326	1.16376	1.16321	1.16341	912	0	9
2025.08.20	05:00:00	1.16340	1.16398	1.16319	1.16391	1086	0	9
2025.08.20	06:00:00	1.16389	1.16420	1.16227	1.16330	3526	0	9
2025.08.20	07:00:00	1.16331	1.16464	1.16329	1.16442	2829	0	9
2025.08.20	08:00:00	1.16440	1.16462	1.16312	1.16375	2370	0	9
2025.08.20	09:00:00	1.16373	1.16458	1.16346	1.16445	1903	0	9
2025.08.20	10:00:00	1.16444	1.16571	1.16430	1.16464	2161	0	9
2025.08.20	11:00:00	1.16466	1.16495	1.16398	1.16415	1822	0	9
2025.08.20	12:00:00	1.16417	1.16733	1.16417	1.16707	3672	0	9
2025.08.20	13:00:00	1.16705	1.16715	1.16557	1.16582	3502	0	9
2025.08.20	14:00:00	1.16583	1.16689	1.16482	1.16624	4218	0	9
2025.08.20	15:00:00	1.16624	1.16629	1.16459	1.16474	2870	0	9
2025.08.20	16:00:00	1.16474	1.16614	1.16474	1.16593	1777	0	9
2025.08.20	17:00:00	1.16592	1.16723	1.16588	1.16711	1719	0	9
2025.08.20	18:00:00	1.16708	1.16708	1.16544	1.16546	2165	0	9
2025.08.20	19:00:00	1.16546	1.16582	1.16521	1.16525	1180	0	9
2025.08.20	20:00:00	1.16526	1.16527	1.16464	1.16472	890	0	9
2025.08.20	21:00:00	1.16470	1.16522	1.16447	1.16501	788	0	22
2025.08.20	22:00:00	1.16526	1.16553	1.16498	1.16524	536	0	9
2025.08.20	23:00:00	1.16524	1.16533	1.16478	1.16505	727	0	9
2025.08.21	00:00:00	1.16505	1.16513	1.16408	1.16463	1569	0	9
2025.08.21	01:00:00	1.16461	1.16503	1.16410	1.16459	1747	0	9
2025.08.21	02:00:00	1.16457	1.16491	1.16430	1.16464	1286	0	9
2025.08.21	03:00:00	1.16466	1.16485	1.16413	1.16455	922	0	9
2025.08.21	04:00:00	1.16455	1.16479	1.16424	1.16449	851	0	9
2025.08.21	05:00:00	1.16451	1.16495	1.16415	1.16490	1124	0	9
2025.08.21	06:00:00	1.16490	1.16494	1.16255	1.16296	2316	0	9
2025.08.21	07:00:00	1.16298	1.16608	1.16245	1.16576	3057	0	9
2025.08.21	08:00:00	1.16578	1.16593	1.16497	1.16543	2192	0	9
2025.08.21	09:00:00	1.16544	1.16625	1.16530	1.16544	2012	0	9
2025.08.21	10:00:00	1.16541	1.16562	1.16477	1.16488	1699	0	9
2025.08.21	11:00:00	1.16491	1.16568	1.16392	1.16400	2263	0	9
