<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.01	15:15:00	1.34847	1.34854	1.34719	1.34753	1345	0	10
2025.10.01	15:30:00	1.34756	1.34833	1.34724	1.34791	1105	0	10
2025.10.01	15:45:00	1.34794	1.34819	1.34702	1.34716	795	0	10
2025.10.01	16:00:00	1.34711	1.34766	1.34649	1.34700	913	0	10
2025.10.01	16:15:00	1.34699	1.34757	1.34674	1.34742	609	0	10
2025.10.01	16:30:00	1.34743	1.34745	1.34650	1.34660	639	0	10
2025.10.01	16:45:00	1.34660	1.34753	1.34659	1.34737	653	0	10
2025.10.01	17:00:00	1.34737	1.34778	1.34717	1.34767	556	0	10
2025.10.01	17:15:00	1.34766	1.34786	1.34757	1.34762	395	0	10
2025.10.01	17:30:00	1.34762	1.34765	1.34709	1.34725	433	0	10
2025.10.01	17:45:00	1.34729	1.34750	1.34710	1.34722	469	0	10
2025.10.01	18:00:00	1.34722	1.34776	1.34678	1.34772	513	0	10
2025.10.01	18:15:00	1.34772	1.34830	1.34768	1.34824	457	0	10
2025.10.01	18:30:00	1.34824	1.34861	1.34820	1.34842	591	0	10
2025.10.01	18:45:00	1.34841	1.34892	1.34830	1.34853	603	0	10
2025.10.01	19:00:00	1.34855	1.34877	1.34800	1.34817	362	0	10
2025.10.01	19:15:00	1.34817	1.34821	1.34789	1.34813	311	0	10
2025.10.01	19:30:00	1.34814	1.34856	1.34806	1.34821	322	0	10
2025.10.01	19:45:00	1.34821	1.34836	1.34778	1.34793	355	0	10
2025.10.01	20:00:00	1.34794	1.34798	1.34741	1.34751	255	0	10
2025.10.01	20:15:00	1.34751	1.34758	1.34717	1.34725	241	0	10
2025.10.01	20:30:00	1.34725	1.34748	1.34724	1.34736	171	0	10
2025.10.01	20:45:00	1.34738	1.34767	1.34712	1.34748	1112	0	10
2025.10.01	21:00:00	1.34744	1.34759	1.34735	1.34740	58	0	20
2025.10.01	21:15:00	1.34739	1.34755	1.34733	1.34753	129	0	28
2025.10.01	21:30:00	1.34753	1.34761	1.34737	1.34755	230	0	17
2025.10.01	21:45:00	1.34756	1.34773	1.34696	1.34696	194	0	28
2025.10.01	22:00:00	1.34801	1.34809	1.34754	1.34779	233	0	10
2025.10.01	22:15:00	1.34779	1.34814	1.34778	1.34804	162	0	10
2025.10.01	22:30:00	1.34804	1.34813	1.34786	1.34801	147	0	10
2025.10.01	22:45:00	1.34800	1.34801	1.34786	1.34789	101	0	10
2025.10.01	23:00:00	1.34789	1.34820	1.34785	1.34808	141	0	10
2025.10.01	23:15:00	1.34808	1.34828	1.34797	1.34827	125	0	10
2025.10.01	23:30:00	1.34827	1.34827	1.34807	1.34817	145	0	10
2025.10.01	23:45:00	1.34817	1.34817	1.34774	1.34779	264	0	10
2025.10.02	00:00:00	1.34777	1.34783	1.34703	1.34709	523	0	10
2025.10.02	00:15:00	1.34709	1.34739	1.34692	1.34707	398	0	10
2025.10.02	00:30:00	1.34706	1.34720	1.34688	1.34710	377	0	10
2025.10.02	00:45:00	1.34710	1.34740	1.34687	1.34689	540	0	10
2025.10.02	01:00:00	1.34692	1.34747	1.34667	1.34736	563	0	10
2025.10.02	01:15:00	1.34736	1.34814	1.34730	1.34793	425	0	10
2025.10.02	01:30:00	1.34793	1.34835	1.34789	1.34800	432	0	10
2025.10.02	01:45:00	1.34800	1.34838	1.34800	1.34836	332	0	10
2025.10.02	02:00:00	1.34837	1.34874	1.34814	1.34849	348	0	10
2025.10.02	02:15:00	1.34849	1.34849	1.34798	1.34825	298	0	10
2025.10.02	02:30:00	1.34824	1.34837	1.34802	1.34803	252	0	10
2025.10.02	02:45:00	1.34803	1.34829	1.34788	1.34805	267	0	10
2025.10.02	03:00:00	1.34807	1.34808	1.34754	1.34805	281	0	10
2025.10.02	03:15:00	1.34805	1.34809	1.34784	1.34787	234	0	10
2025.10.02	03:30:00	1.34787	1.34789	1.34758	1.34762	281	0	10
2025.10.02	03:45:00	1.34761	1.34789	1.34761	1.34777	232	0	10
2025.10.02	04:00:00	1.34777	1.34786	1.34748	1.34753	235	0	10
2025.10.02	04:15:00	1.34753	1.34775	1.34753	1.34768	216	0	10
2025.10.02	04:30:00	1.34768	1.34773	1.34736	1.34743	265	0	10
2025.10.02	04:45:00	1.34743	1.34769	1.34737	1.34750	240	0	10
2025.10.02	05:00:00	1.34750	1.34785	1.34683	1.34692	549	0	10
2025.10.02	05:15:00	1.34691	1.34737	1.34691	1.34728	292	0	10
2025.10.02	05:30:00	1.34731	1.34777	1.34717	1.34769	337	0	10
2025.10.02	05:45:00	1.34769	1.34781	1.34735	1.34745	322	0	10
2025.10.02	06:00:00	1.34746	1.34819	1.34746	1.34778	646	0	10
2025.10.02	06:15:00	1.34779	1.34797	1.34760	1.34775	428	0	10
2025.10.02	06:30:00	1.34777	1.34857	1.34735	1.34757	924	0	10
2025.10.02	06:45:00	1.34754	1.34892	1.34726	1.34892	1072	0	10
2025.10.02	07:00:00	1.34890	1.35000	1.34867	1.34968	1024	0	10
2025.10.02	07:15:00	1.34967	1.34987	1.34887	1.34888	801	0	10
2025.10.02	07:30:00	1.34888	1.34960	1.34883	1.34959	700	0	10
2025.10.02	07:45:00	1.34960	1.35005	1.34915	1.34940	787	0	10
2025.10.02	08:00:00	1.34942	1.34998	1.34914	1.34976	747	0	10
2025.10.02	08:15:00	1.34974	1.35010	1.34931	1.34952	677	0	10
2025.10.02	08:30:00	1.34954	1.34986	1.34910	1.34965	665	0	10
2025.10.02	08:45:00	1.34964	1.35099	1.34947	1.35039	731	0	10
2025.10.02	09:00:00	1.35036	1.35075	1.34973	1.35034	728	0	10
2025.10.02	09:15:00	1.35034	1.35058	1.34985	1.35011	709	0	10
2025.10.02	09:30:00	1.35010	1.35062	1.34965	1.34995	603	0	10
2025.10.02	09:45:00	1.34996	1.35020	1.34971	1.34985	647	0	10
2025.10.02	10:00:00	1.34985	1.34985	1.34906	1.34916	736	0	10
2025.10.02	10:15:00	1.34917	1.34925	1.34845	1.34867	509	0	10
2025.10.02	10:30:00	1.34869	1.34897	1.34802	1.34818	561	0	10
2025.10.02	10:45:00	1.34817	1.34855	1.34795	1.34797	551	0	10
2025.10.02	11:00:00	1.34798	1.34829	1.34710	1.34768	724	0	10
2025.10.02	11:15:00	1.34768	1.34775	1.34728	1.34736	608	0	10
2025.10.02	11:30:00	1.34736	1.34794	1.34704	1.34778	771	0	10
2025.10.02	11:45:00	1.34778	1.34787	1.34702	1.34759	863	0	10
2025.10.02	12:00:00	1.34760	1.34807	1.34742	1.34796	820	0	10
2025.10.02	12:15:00	1.34800	1.34828	1.34778	1.34809	621	0	10
2025.10.02	12:30:00	1.34808	1.34812	1.34691	1.34719	815	0	10
2025.10.02	12:45:00	1.34721	1.34731	1.34633	1.34657	932	0	10
2025.10.02	13:00:00	1.34658	1.34685	1.34561	1.34561	1024	0	10
2025.10.02	13:15:00	1.34560	1.34596	1.34514	1.34574	941	0	10
2025.10.02	13:30:00	1.34576	1.34605	1.34354	1.34365	1246	0	10
2025.10.02	13:45:00	1.34363	1.34414	1.34259	1.34302	1277	0	10
2025.10.02	14:00:00	1.34301	1.34304	1.34154	1.34215	1476	0	10
2025.10.02	14:15:00	1.34218	1.34235	1.34145	1.34225	1173	0	10
2025.10.02	14:30:00	1.34224	1.34240	1.34164	1.34167	1067	0	10
2025.10.02	14:45:00	1.34169	1.34242	1.34111	1.34204	1411	0	10
2025.10.02	15:00:00	1.34202	1.34268	1.34176	1.34179	1088	0	10
2025.10.02	15:15:00	1.34176	1.34181	1.34102	1.34133	1012	0	10
2025.10.02	15:30:00	1.34133	1.34135	1.34003	1.34069	978	0	10
2025.10.02	15:45:00	1.34069	1.34211	1.34029	1.34206	867	0	10
2025.10.02	16:00:00	1.34203	1.34328	1.34196	1.34296	906	0	10
2025.10.02	16:15:00	1.34296	1.34345	1.34274	1.34318	667	0	10
2025.10.02	16:30:00	1.34315	1.34374	1.34301	1.34366	636	0	10
2025.10.02	16:45:00	1.34367	1.34391	1.34321	1.34386	493	0	10
2025.10.02	17:00:00	1.34384	1.34453	1.34363	1.34392	566	0	10
2025.10.02	17:15:00	1.34394	1.34426	1.34384	1.34394	472	0	10
2025.10.02	17:30:00	1.34393	1.34401	1.34351	1.34371	505	0	10
2025.10.02	17:45:00	1.34371	1.34407	1.34358	1.34371	423	0	10
2025.10.02	18:00:00	1.34369	1.34435	1.34356	1.34417	484	0	10
2025.10.02	18:15:00	1.34417	1.34448	1.34410	1.34443	388	0	10
2025.10.02	18:30:00	1.34443	1.34474	1.34432	1.34436	426	0	10
2025.10.02	18:45:00	1.34435	1.34476	1.34435	1.34460	370	0	10
2025.10.02	19:00:00	1.34460	1.34516	1.34460	1.34488	369	0	10
2025.10.02	19:15:00	1.34488	1.34493	1.34466	1.34466	246	0	10
2025.10.02	19:30:00	1.34465	1.34468	1.34432	1.34436	268	0	10
2025.10.02	19:45:00	1.34436	1.34455	1.34424	1.34426	308	0	10
2025.10.02	20:00:00	1.34426	1.34496	1.34412	1.34441	307	0	10
2025.10.02	20:15:00	1.34442	1.34442	1.34412	1.34424	239	0	10
2025.10.02	20:30:00	1.34424	1.34446	1.34408	1.34408	181	0	10
2025.10.02	20:45:00	1.34409	1.34417	1.34358	1.34360	679	0	10
2025.10.02	21:00:00	1.34360	1.34377	1.34326	1.34341	147	0	47
2025.10.02	21:15:00	1.34339	1.34359	1.34268	1.34274	319	0	93
2025.10.02	21:30:00	1.34274	1.34379	1.34274	1.34370	233	0	64
2025.10.02	21:45:00	1.34370	1.34387	1.34344	1.34344	179	0	47
2025.10.02	22:00:00	1.34391	1.34532	1.34380	1.34445	321	0	10
2025.10.02	22:15:00	1.34445	1.34448	1.34411	1.34421	222	0	10
2025.10.02	22:30:00	1.34422	1.34424	1.34387	1.34409	113	0	10
2025.10.02	22:45:00	1.34408	1.34415	1.34396	1.34405	101	0	10
2025.10.02	23:00:00	1.34405	1.34422	1.34400	1.34405	97	0	10
2025.10.02	23:15:00	1.34405	1.34438	1.34405	1.34427	113	0	10
2025.10.02	23:30:00	1.34427	1.34450	1.34426	1.34438	118	0	10
2025.10.02	23:45:00	1.34438	1.34463	1.34437	1.34460	130	0	10
2025.10.03	00:00:00	1.34461	1.34461	1.34386	1.34429	457	0	10
2025.10.03	00:15:00	1.34430	1.34440	1.34413	1.34426	311	0	10
2025.10.03	00:30:00	1.34426	1.34443	1.34403	1.34433	254	0	10
2025.10.03	00:45:00	1.34433	1.34459	1.34429	1.34446	358	0	10
2025.10.03	01:00:00	1.34444	1.34503	1.34393	1.34399	791	0	10
2025.10.03	01:15:00	1.34398	1.34406	1.34326	1.34348	547	0	10
2025.10.03	01:30:00	1.34350	1.34394	1.34330	1.34386	478	0	10
2025.10.03	01:45:00	1.34386	1.34467	1.34384	1.34448	400	0	10
2025.10.03	02:00:00	1.34451	1.34457	1.34392	1.34413	304	0	10
2025.10.03	02:15:00	1.34410	1.34419	1.34380	1.34383	233	0	10
2025.10.03	02:30:00	1.34384	1.34407	1.34355	1.34406	350	0	10
2025.10.03	02:45:00	1.34406	1.34408	1.34375	1.34392	300	0	10
2025.10.03	03:00:00	1.34388	1.34411	1.34355	1.34363	301	0	10
2025.10.03	03:15:00	1.34362	1.34375	1.34350	1.34351	275	0	10
2025.10.03	03:30:00	1.34351	1.34397	1.34351	1.34390	242	0	10
2025.10.03	03:45:00	1.34390	1.34448	1.34381	1.34441	289	0	10
2025.10.03	04:00:00	1.34441	1.34458	1.34420	1.34424	277	0	10
2025.10.03	04:15:00	1.34424	1.34424	1.34404	1.34416	111	0	10
2025.10.03	04:30:00	1.34416	1.34416	1.34366	1.34395	302	0	10
2025.10.03	04:45:00	1.34395	1.34398	1.34345	1.34346	288	0	10
2025.10.03	05:00:00	1.34346	1.34360	1.34310	1.34342	449	0	10
2025.10.03	05:15:00	1.34342	1.34364	1.34312	1.34339	503	0	10
2025.10.03	05:30:00	1.34336	1.34349	1.34320	1.34332	319	0	10
2025.10.03	05:45:00	1.34332	1.34367	1.34302	1.34318	425	0	10
2025.10.03	06:00:00	1.34320	1.34385	1.34284	1.34374	586	0	10
2025.10.03	06:15:00	1.34373	1.34411	1.34342	1.34356	517	0	10
2025.10.03	06:30:00	1.34356	1.34436	1.34356	1.34413	615	0	10
2025.10.03	06:45:00	1.34414	1.34425	1.34320	1.34336	578	0	10
2025.10.03	07:00:00	1.34335	1.34412	1.34335	1.34396	710	0	10
2025.10.03	07:15:00	1.34396	1.34458	1.34378	1.34448	579	0	10
2025.10.03	07:30:00	1.34448	1.34609	1.34447	1.34552	690	0	10
2025.10.03	07:45:00	1.34554	1.34603	1.34508	1.34599	650	0	10
2025.10.03	08:00:00	1.34599	1.34678	1.34589	1.34633	861	0	10
2025.10.03	08:15:00	1.34633	1.34641	1.34578	1.34606	639	0	10
2025.10.03	08:30:00	1.34602	1.34610	1.34521	1.34607	841	0	10
2025.10.03	08:45:00	1.34606	1.34641	1.34561	1.34573	792	0	10
2025.10.03	09:00:00	1.34573	1.34577	1.34460	1.34480	737	0	10
2025.10.03	09:15:00	1.34484	1.34494	1.34414	1.34468	612	0	10
2025.10.03	09:30:00	1.34468	1.34519	1.34467	1.34509	485	0	10
2025.10.03	09:45:00	1.34508	1.34540	1.34490	1.34536	517	0	10
2025.10.03	10:00:00	1.34538	1.34549	1.34476	1.34533	509	0	10
2025.10.03	10:15:00	1.34534	1.34540	1.34479	1.34496	364	0	10
2025.10.03	10:30:00	1.34496	1.34558	1.34490	1.34556	436	0	10
2025.10.03	10:45:00	1.34557	1.34559	1.34508	1.34522	483	0	10
2025.10.03	11:00:00	1.34523	1.34524	1.34448	1.34485	514	0	10
2025.10.03	11:15:00	1.34484	1.34517	1.34440	1.34486	569	0	10
2025.10.03	11:30:00	1.34483	1.34552	1.34475	1.34513	691	0	10
2025.10.03	11:45:00	1.34514	1.34523	1.34455	1.34489	783	0	10
2025.10.03	12:00:00	1.34490	1.34516	1.34438	1.34450	684	0	10
2025.10.03	12:15:00	1.34449	1.34525	1.34434	1.34474	638	0	10
2025.10.03	12:30:00	1.34476	1.34523	1.34365	1.34449	1169	0	10
2025.10.03	12:45:00	1.34453	1.34594	1.34428	1.34576	890	0	10
2025.10.03	13:00:00	1.34580	1.34604	1.34500	1.34535	841	0	10
2025.10.03	13:15:00	1.34534	1.34625	1.34530	1.34615	950	0	10
2025.10.03	13:30:00	1.34613	1.34687	1.34600	1.34642	998	0	10
2025.10.03	13:45:00	1.34639	1.34668	1.34607	1.34629	1361	0	10
2025.10.03	14:00:00	1.34637	1.34775	1.34566	1.34603	2173	0	10
2025.10.03	14:15:00	1.34601	1.34663	1.34576	1.34603	1636	0	10
2025.10.03	14:30:00	1.34603	1.34644	1.34564	1.34611	1278	0	10
2025.10.03	14:45:00	1.34611	1.34727	1.34582	1.34715	1118	0	10
2025.10.03	15:00:00	1.34713	1.34716	1.34650	1.34697	887	0	10
2025.10.03	15:15:00	1.34699	1.34784	1.34676	1.34753	835	0	10
2025.10.03	15:30:00	1.34753	1.34782	1.34717	1.34771	834	0	10
2025.10.03	15:45:00	1.34771	1.34849	1.34769	1.34787	762	0	10
2025.10.03	16:00:00	1.34785	1.34841	1.34759	1.34794	633	0	10
2025.10.03	16:15:00	1.34792	1.34799	1.34725	1.34756	498	0	10
2025.10.03	16:30:00	1.34754	1.34782	1.34748	1.34765	374	0	10
2025.10.03	16:45:00	1.34765	1.34791	1.34754	1.34771	401	0	10
2025.10.03	17:00:00	1.34770	1.34796	1.34742	1.34785	492	0	10
2025.10.03	17:15:00	1.34785	1.34799	1.34763	1.34794	439	0	10
2025.10.03	17:30:00	1.34794	1.34822	1.34780	1.34801	423	0	10
2025.10.03	17:45:00	1.34800	1.34802	1.34666	1.34705	623	0	10
2025.10.03	18:00:00	1.34707	1.34716	1.34623	1.34694	712	0	10
2025.10.03	18:15:00	1.34697	1.34715	1.34680	1.34703	482	0	10
2025.10.03	18:30:00	1.34706	1.34763	1.34700	1.34762	327	0	10
2025.10.03	18:45:00	1.34762	1.34803	1.34739	1.34795	386	0	10
2025.10.03	19:00:00	1.34796	1.34818	1.34762	1.34794	453	0	10
2025.10.03	19:15:00	1.34794	1.34834	1.34793	1.34815	317	0	10
2025.10.03	19:30:00	1.34814	1.34835	1.34806	1.34834	266	0	10
2025.10.03	19:45:00	1.34834	1.34837	1.34789	1.34828	332	0	10
2025.10.03	20:00:00	1.34826	1.34867	1.34811	1.34813	276	0	10
2025.10.03	20:15:00	1.34813	1.34825	1.34794	1.34813	230	0	10
2025.10.03	20:30:00	1.34811	1.34811	1.34773	1.34785	227	0	10
2025.10.03	20:45:00	1.34784	1.34806	1.34762	1.34781	1019	0	10
2025.10.05	21:00:00	1.34560	1.34560	1.34324	1.34341	143	0	47
2025.10.05	21:15:00	1.34341	1.34442	1.34337	1.34380	311	0	202
2025.10.05	21:30:00	1.34339	1.34448	1.34324	1.34418	241	0	148
2025.10.05	21:45:00	1.34418	1.34431	1.34290	1.34364	323	0	140
2025.10.05	22:00:00	1.34430	1.34450	1.34215	1.34266	573	0	28
2025.10.05	22:15:00	1.34265	1.34330	1.34255	1.34312	503	0	28
2025.10.05	22:30:00	1.34312	1.34365	1.34304	1.34362	442	0	17
2025.10.05	22:45:00	1.34362	1.34363	1.34328	1.34343	305	0	17
2025.10.05	23:00:00	1.34345	1.34355	1.34279	1.34345	716	0	10
2025.10.05	23:15:00	1.34345	1.34387	1.34312	1.34340	873	0	10
2025.10.05	23:30:00	1.34344	1.34344	1.34259	1.34299	978	0	10
2025.10.05	23:45:00	1.34302	1.34336	1.34285	1.34315	1006	0	10
2025.10.06	00:00:00	1.34317	1.34385	1.34270	1.34284	1130	0	10
2025.10.06	00:15:00	1.34284	1.34357	1.34281	1.34326	638	0	10
2025.10.06	00:30:00	1.34326	1.34366	1.34321	1.34328	587	0	10
2025.10.06	00:45:00	1.34330	1.34399	1.34330	1.34397	528	0	10
2025.10.06	01:00:00	1.34397	1.34425	1.34359	1.34407	481	0	10
2025.10.06	01:15:00	1.34408	1.34424	1.34352	1.34367	489	0	10
2025.10.06	01:30:00	1.34366	1.34466	1.34364	1.34443	588	0	10
2025.10.06	01:45:00	1.34445	1.34503	1.34440	1.34496	554	0	10
2025.10.06	02:00:00	1.34494	1.34555	1.34485	1.34534	466	0	10
2025.10.06	02:15:00	1.34533	1.34556	1.34530	1.34544	313	0	10
2025.10.06	02:30:00	1.34543	1.34564	1.34519	1.34531	293	0	10
2025.10.06	02:45:00	1.34532	1.34572	1.34522	1.34543	285	0	10
2025.10.06	03:00:00	1.34543	1.34574	1.34534	1.34547	350	0	10
2025.10.06	03:15:00	1.34547	1.34573	1.34542	1.34568	288	0	10
2025.10.06	03:30:00	1.34568	1.34578	1.34550	1.34564	307	0	10
2025.10.06	03:45:00	1.34563	1.34579	1.34509	1.34513	385	0	10
2025.10.06	04:00:00	1.34512	1.34548	1.34479	1.34483	493	0	10
2025.10.06	04:15:00	1.34483	1.34516	1.34452	1.34492	441	0	10
2025.10.06	04:30:00	1.34489	1.34508	1.34458	1.34483	449	0	10
2025.10.06	04:45:00	1.34483	1.34497	1.34460	1.34464	437	0	10
2025.10.06	05:00:00	1.34464	1.34526	1.34414	1.34414	469	0	10
2025.10.06	05:15:00	1.34413	1.34461	1.34394	1.34439	423	0	10
2025.10.06	05:30:00	1.34438	1.34447	1.34401	1.34425	435	0	10
2025.10.06	05:45:00	1.34425	1.34442	1.34411	1.34433	394	0	10
2025.10.06	06:00:00	1.34435	1.34483	1.34299	1.34333	1009	0	10
2025.10.06	06:15:00	1.34334	1.34418	1.34329	1.34414	818	0	10
2025.10.06	06:30:00	1.34417	1.34444	1.34372	1.34388	907	0	10
2025.10.06	06:45:00	1.34388	1.34425	1.34322	1.34409	1010	0	10
2025.10.06	07:00:00	1.34412	1.34571	1.34362	1.34524	1160	0	10
2025.10.06	07:15:00	1.34521	1.34575	1.34467	1.34574	939	0	10
2025.10.06	07:30:00	1.34574	1.34638	1.34364	1.34364	2226	0	10
2025.10.06	07:45:00	1.34367	1.34466	1.34356	1.34430	1940	0	10
2025.10.06	08:00:00	1.34426	1.34447	1.34230	1.34266	1657	0	10
2025.10.06	08:15:00	1.34268	1.34276	1.34177	1.34264	1027	0	10
2025.10.06	08:30:00	1.34265	1.34364	1.34261	1.34347	930	0	10
2025.10.06	08:45:00	1.34350	1.34395	1.34340	1.34354	850	0	10
2025.10.06	09:00:00	1.34351	1.34351	1.34242	1.34299	792	0	10
2025.10.06	09:15:00	1.34300	1.34310	1.34240	1.34293	725	0	10
2025.10.06	09:30:00	1.34295	1.34371	1.34240	1.34242	780	0	10
2025.10.06	09:45:00	1.34242	1.34387	1.34235	1.34364	751	0	10
2025.10.06	10:00:00	1.34364	1.34366	1.34243	1.34287	774	0	10
2025.10.06	10:15:00	1.34289	1.34319	1.34247	1.34317	624	0	10
2025.10.06	10:30:00	1.34317	1.34374	1.34310	1.34355	539	0	10
2025.10.06	10:45:00	1.34355	1.34357	1.34216	1.34216	1113	0	10
2025.10.06	11:00:00	1.34217	1.34245	1.34157	1.34235	883	0	10
2025.10.06	11:15:00	1.34235	1.34304	1.34217	1.34272	662	0	10
2025.10.06	11:30:00	1.34272	1.34314	1.34250	1.34262	696	0	10
2025.10.06	11:45:00	1.34263	1.34296	1.34218	1.34245	813	0	10
2025.10.06	12:00:00	1.34245	1.34356	1.34228	1.34324	1510	0	10
2025.10.06	12:15:00	1.34323	1.34369	1.34291	1.34339	1041	0	10
2025.10.06	12:30:00	1.34341	1.34371	1.34311	1.34347	843	0	10
2025.10.06	12:45:00	1.34347	1.34402	1.34347	1.34370	768	0	10
2025.10.06	13:00:00	1.34372	1.34444	1.34369	1.34394	797	0	10
2025.10.06	13:15:00	1.34393	1.34425	1.34380	1.34400	685	0	10
2025.10.06	13:30:00	1.34400	1.34577	1.34377	1.34553	1121	0	10
2025.10.06	13:45:00	1.34554	1.34645	1.34542	1.34607	1256	0	10
2025.10.06	14:00:00	1.34609	1.34695	1.34581	1.34659	1214	0	10
2025.10.06	14:15:00	1.34661	1.34743	1.34644	1.34728	828	0	10
2025.10.06	14:30:00	1.34730	1.34774	1.34679	1.34764	887	0	10
2025.10.06	14:45:00	1.34764	1.34838	1.34750	1.34795	1029	0	10
2025.10.06	15:00:00	1.34797	1.34837	1.34760	1.34798	1020	0	10
2025.10.06	15:15:00	1.34800	1.34806	1.34729	1.34731	792	0	10
2025.10.06	15:30:00	1.34731	1.34742	1.34686	1.34722	707	0	10
2025.10.06	15:45:00	1.34722	1.34755	1.34677	1.34745	688	0	10
2025.10.06	16:00:00	1.34746	1.34765	1.34680	1.34682	652	0	10
2025.10.06	16:15:00	1.34682	1.34714	1.34670	1.34673	511	0	10
