<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.15	15:00:00	73.584	73.599	73.490	73.490	391	0	3
2025.09.15	16:00:00	73.487	73.558	73.476	73.535	333	0	3
2025.09.15	17:00:00	73.537	73.554	73.467	73.478	236	0	3
2025.09.15	18:00:00	73.475	73.528	73.472	73.500	204	0	3
2025.09.15	19:00:00	73.499	73.504	73.471	73.479	200	0	3
2025.09.15	20:00:00	73.476	73.548	73.469	73.533	152	0	3
2025.09.15	21:00:00	73.532	73.534	73.498	73.498	56	0	13
2025.09.15	22:00:00	73.509	73.526	73.506	73.507	95	0	3
2025.09.15	23:00:00	73.505	73.522	73.502	73.522	82	0	3
2025.09.16	00:00:00	73.525	73.537	73.498	73.520	201	0	3
2025.09.16	01:00:00	73.516	73.537	73.494	73.511	203	0	3
2025.09.16	02:00:00	73.508	73.508	73.453	73.462	187	0	3
2025.09.16	03:00:00	73.459	73.469	73.393	73.437	198	0	3
2025.09.16	04:00:00	73.433	73.461	73.433	73.444	167	0	3
2025.09.16	05:00:00	73.441	73.450	73.414	73.420	206	0	3
2025.09.16	06:00:00	73.417	73.417	73.349	73.367	434	0	3
2025.09.16	07:00:00	73.370	73.385	73.298	73.374	440	0	3
2025.09.16	08:00:00	73.377	73.398	73.323	73.383	452	0	3
2025.09.16	09:00:00	73.386	73.386	73.283	73.302	479	0	3
2025.09.16	10:00:00	73.305	73.388	73.302	73.385	404	0	3
2025.09.16	11:00:00	73.382	73.397	73.262	73.294	510	0	3
2025.09.16	12:00:00	73.297	73.394	73.279	73.310	967	0	3
2025.09.16	13:00:00	73.307	73.319	73.209	73.218	653	0	3
2025.09.16	14:00:00	73.221	73.261	73.141	73.225	989	0	3
2025.09.16	15:00:00	73.221	73.318	73.217	73.242	607	0	3
2025.09.16	16:00:00	73.245	73.254	73.183	73.216	384	0	3
2025.09.16	17:00:00	73.219	73.242	73.162	73.211	389	0	3
2025.09.16	18:00:00	73.214	73.226	73.183	73.210	249	0	3
2025.09.16	19:00:00	73.213	73.257	73.198	73.252	184	0	3
2025.09.16	20:00:00	73.249	73.301	73.238	73.283	182	0	3
2025.09.16	21:00:00	73.276	73.276	73.228	73.252	57	0	8
2025.09.16	22:00:00	73.272	73.280	73.235	73.257	109	0	3
2025.09.16	23:00:00	73.257	73.263	73.230	73.244	104	0	3
2025.09.17	00:00:00	73.241	73.287	73.209	73.287	234	0	3
2025.09.17	01:00:00	73.284	73.316	73.269	73.293	191	0	3
2025.09.17	02:00:00	73.297	73.306	73.285	73.295	148	0	3
2025.09.17	03:00:00	73.292	73.306	73.280	73.294	114	0	3
2025.09.17	04:00:00	73.296	73.308	73.291	73.302	92	0	3
