<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.05	05:45:00	1.34297	1.34316	1.34259	1.34277	500	0	10
2026.01.05	06:00:00	1.34280	1.34305	1.34203	1.34258	573	0	10
2026.01.05	06:15:00	1.34258	1.34306	1.34244	1.34295	483	0	10
2026.01.05	06:30:00	1.34294	1.34358	1.34281	1.34346	576	0	10
2026.01.05	06:45:00	1.34346	1.34368	1.34332	1.34353	477	0	10
2026.01.05	07:00:00	1.34352	1.34365	1.34271	1.34295	843	0	10
2026.01.05	07:15:00	1.34295	1.34347	1.34274	1.34295	597	0	10
2026.01.05	07:30:00	1.34295	1.34316	1.34223	1.34254	782	0	10
2026.01.05	07:45:00	1.34254	1.34285	1.34199	1.34223	826	0	10
2026.01.05	08:00:00	1.34226	1.34276	1.34169	1.34257	1238	0	10
2026.01.05	08:15:00	1.34256	1.34386	1.34252	1.34363	956	0	10
2026.01.05	08:30:00	1.34364	1.34376	1.34232	1.34244	882	0	10
2026.01.05	08:45:00	1.34244	1.34283	1.34230	1.34252	824	0	10
2026.01.05	09:00:00	1.34253	1.34298	1.34215	1.34247	815	0	10
2026.01.05	09:15:00	1.34247	1.34346	1.34246	1.34312	637	0	10
2026.01.05	09:30:00	1.34311	1.34331	1.34258	1.34283	750	0	10
2026.01.05	09:45:00	1.34288	1.34431	1.34279	1.34421	827	0	10
2026.01.05	10:00:00	1.34420	1.34501	1.34400	1.34475	938	0	10
2026.01.05	10:15:00	1.34473	1.34578	1.34469	1.34512	815	0	10
2026.01.05	10:30:00	1.34512	1.34562	1.34492	1.34545	737	0	10
2026.01.05	10:45:00	1.34546	1.34641	1.34541	1.34629	1035	0	10
2026.01.05	11:00:00	1.34624	1.34655	1.34585	1.34604	845	0	10
2026.01.05	11:15:00	1.34603	1.34708	1.34602	1.34626	796	0	10
2026.01.05	11:30:00	1.34626	1.34689	1.34614	1.34683	680	0	10
2026.01.05	11:45:00	1.34683	1.34687	1.34574	1.34588	690	0	10
2026.01.05	12:00:00	1.34590	1.34629	1.34557	1.34618	760	0	10
2026.01.05	12:15:00	1.34620	1.34697	1.34617	1.34696	691	0	10
2026.01.05	12:30:00	1.34694	1.34738	1.34632	1.34648	700	0	10
2026.01.05	12:45:00	1.34648	1.34669	1.34525	1.34553	907	0	10
2026.01.05	13:00:00	1.34556	1.34570	1.34410	1.34426	1183	0	10
2026.01.05	13:15:00	1.34422	1.34425	1.34303	1.34310	975	0	10
2026.01.05	13:30:00	1.34307	1.34337	1.34246	1.34296	1020	0	10
2026.01.05	13:45:00	1.34299	1.34550	1.34284	1.34525	1055	0	10
2026.01.05	14:00:00	1.34527	1.34648	1.34501	1.34602	1245	0	10
2026.01.05	14:15:00	1.34600	1.34639	1.34542	1.34602	1073	0	10
2026.01.05	14:30:00	1.34602	1.34663	1.34558	1.34629	1489	0	10
2026.01.05	14:45:00	1.34628	1.34763	1.34611	1.34718	1337	0	10
2026.01.05	15:00:00	1.34724	1.34825	1.34724	1.34812	1414	0	10
2026.01.05	15:15:00	1.34809	1.34911	1.34792	1.34887	1217	0	10
2026.01.05	15:30:00	1.34884	1.34968	1.34863	1.34931	1255	0	10
2026.01.05	15:45:00	1.34934	1.35039	1.34890	1.35020	1089	0	10
2026.01.05	16:00:00	1.35022	1.35104	1.35022	1.35070	1059	0	10
2026.01.05	16:15:00	1.35067	1.35158	1.35061	1.35135	1029	0	10
2026.01.05	16:30:00	1.35135	1.35195	1.35121	1.35190	1062	0	10
2026.01.05	16:45:00	1.35189	1.35248	1.35170	1.35247	867	0	10
2026.01.05	17:00:00	1.35245	1.35326	1.35237	1.35254	1016	0	10
2026.01.05	17:15:00	1.35254	1.35391	1.35253	1.35347	1018	0	10
2026.01.05	17:30:00	1.35348	1.35360	1.35298	1.35309	788	0	10
2026.01.05	17:45:00	1.35306	1.35343	1.35298	1.35320	594	0	10
2026.01.05	18:00:00	1.35320	1.35359	1.35301	1.35344	590	0	10
2026.01.05	18:15:00	1.35344	1.35393	1.35283	1.35293	614	0	10
2026.01.05	18:30:00	1.35293	1.35355	1.35288	1.35350	432	0	10
2026.01.05	18:45:00	1.35350	1.35390	1.35340	1.35390	531	0	10
2026.01.05	19:00:00	1.35392	1.35413	1.35349	1.35385	675	0	10
2026.01.05	19:15:00	1.35384	1.35446	1.35374	1.35425	575	0	10
2026.01.05	19:30:00	1.35422	1.35454	1.35413	1.35423	581	0	10
2026.01.05	19:45:00	1.35422	1.35453	1.35401	1.35426	485	0	10
2026.01.05	20:00:00	1.35424	1.35455	1.35421	1.35445	435	0	10
2026.01.05	20:15:00	1.35445	1.35447	1.35430	1.35436	332	0	10
2026.01.05	20:30:00	1.35436	1.35458	1.35433	1.35443	329	0	10
2026.01.05	20:45:00	1.35443	1.35445	1.35412	1.35426	394	0	10
2026.01.05	21:00:00	1.35423	1.35449	1.35404	1.35446	285	0	10
2026.01.05	21:15:00	1.35446	1.35478	1.35416	1.35427	300	0	10
2026.01.05	21:30:00	1.35427	1.35435	1.35401	1.35402	281	0	10
2026.01.05	21:45:00	1.35402	1.35431	1.35393	1.35412	281	0	4
2026.01.05	22:00:00	1.35410	1.35416	1.35387	1.35389	54	0	20
2026.01.05	22:15:00	1.35391	1.35405	1.35382	1.35404	177	0	26
2026.01.05	22:30:00	1.35406	1.35412	1.35383	1.35389	249	0	11
2026.01.05	22:45:00	1.35387	1.35415	1.35386	1.35387	198	0	15
2026.01.05	23:00:00	1.35386	1.35410	1.35357	1.35375	209	0	10
2026.01.05	23:15:00	1.35376	1.35377	1.35354	1.35355	213	0	10
2026.01.05	23:30:00	1.35353	1.35362	1.35340	1.35344	131	0	10
2026.01.05	23:45:00	1.35345	1.35346	1.35312	1.35322	239	0	10
2026.01.06	00:00:00	1.35321	1.35349	1.35313	1.35334	297	0	10
2026.01.06	00:15:00	1.35331	1.35347	1.35303	1.35309	312	0	10
2026.01.06	00:30:00	1.35308	1.35318	1.35273	1.35298	383	0	10
2026.01.06	00:45:00	1.35301	1.35356	1.35281	1.35354	453	0	10
2026.01.06	01:00:00	1.35353	1.35403	1.35314	1.35323	756	0	10
2026.01.06	01:15:00	1.35324	1.35389	1.35312	1.35372	568	0	10
2026.01.06	01:30:00	1.35371	1.35445	1.35365	1.35432	556	0	10
2026.01.06	01:45:00	1.35436	1.35461	1.35415	1.35458	545	0	10
2026.01.06	02:00:00	1.35460	1.35486	1.35411	1.35443	577	0	10
2026.01.06	02:15:00	1.35443	1.35465	1.35434	1.35454	351	0	10
2026.01.06	02:30:00	1.35454	1.35479	1.35422	1.35474	473	0	10
2026.01.06	02:45:00	1.35475	1.35573	1.35465	1.35563	577	0	10
2026.01.06	03:00:00	1.35560	1.35569	1.35503	1.35516	452	0	10
2026.01.06	03:15:00	1.35516	1.35564	1.35511	1.35542	417	0	10
2026.01.06	03:30:00	1.35542	1.35619	1.35531	1.35608	390	0	10
2026.01.06	03:45:00	1.35608	1.35616	1.35572	1.35586	313	0	10
2026.01.06	04:00:00	1.35585	1.35603	1.35571	1.35584	367	0	10
2026.01.06	04:15:00	1.35584	1.35614	1.35573	1.35586	271	0	10
2026.01.06	04:30:00	1.35586	1.35612	1.35544	1.35561	326	0	10
2026.01.06	04:45:00	1.35561	1.35570	1.35535	1.35553	324	0	10
2026.01.06	05:00:00	1.35554	1.35577	1.35543	1.35569	313	0	10
2026.01.06	05:15:00	1.35567	1.35567	1.35540	1.35550	287	0	10
2026.01.06	05:30:00	1.35547	1.35555	1.35502	1.35505	426	0	10
2026.01.06	05:45:00	1.35505	1.35515	1.35455	1.35491	461	0	10
2026.01.06	06:00:00	1.35494	1.35518	1.35481	1.35506	537	0	10
2026.01.06	06:15:00	1.35507	1.35551	1.35489	1.35545	492	0	10
2026.01.06	06:30:00	1.35545	1.35570	1.35538	1.35544	463	0	10
2026.01.06	06:45:00	1.35544	1.35577	1.35524	1.35547	473	0	10
2026.01.06	07:00:00	1.35549	1.35673	1.35547	1.35550	721	0	10
2026.01.06	07:15:00	1.35550	1.35571	1.35481	1.35526	622	0	10
2026.01.06	07:30:00	1.35523	1.35578	1.35503	1.35535	597	0	10
2026.01.06	07:45:00	1.35532	1.35553	1.35462	1.35505	819	0	10
2026.01.06	08:00:00	1.35500	1.35665	1.35468	1.35604	1250	0	10
2026.01.06	08:15:00	1.35607	1.35664	1.35512	1.35532	1050	0	10
2026.01.06	08:30:00	1.35536	1.35549	1.35494	1.35515	902	0	10
2026.01.06	08:45:00	1.35515	1.35583	1.35508	1.35534	879	0	10
2026.01.06	09:00:00	1.35536	1.35546	1.35454	1.35458	1130	0	10
2026.01.06	09:15:00	1.35459	1.35514	1.35439	1.35459	885	0	10
2026.01.06	09:30:00	1.35463	1.35463	1.35361	1.35410	893	0	10
2026.01.06	09:45:00	1.35410	1.35452	1.35353	1.35353	1030	0	10
2026.01.06	10:00:00	1.35354	1.35388	1.35296	1.35335	891	0	10
2026.01.06	10:15:00	1.35336	1.35384	1.35295	1.35346	694	0	10
2026.01.06	10:30:00	1.35345	1.35397	1.35313	1.35355	685	0	10
2026.01.06	10:45:00	1.35355	1.35377	1.35319	1.35327	666	0	10
2026.01.06	11:00:00	1.35328	1.35347	1.35223	1.35255	604	0	10
2026.01.06	11:15:00	1.35254	1.35259	1.35200	1.35231	682	0	10
2026.01.06	11:30:00	1.35233	1.35290	1.35233	1.35244	587	0	10
2026.01.06	11:45:00	1.35244	1.35251	1.35168	1.35204	599	0	10
2026.01.06	12:00:00	1.35204	1.35289	1.35203	1.35284	626	0	10
2026.01.06	12:15:00	1.35284	1.35288	1.35206	1.35213	678	0	10
2026.01.06	12:30:00	1.35211	1.35226	1.35131	1.35153	753	0	10
2026.01.06	12:45:00	1.35152	1.35172	1.35078	1.35114	682	0	10
2026.01.06	13:00:00	1.35115	1.35168	1.35061	1.35133	1153	0	10
2026.01.06	13:15:00	1.35136	1.35189	1.35101	1.35141	989	0	10
2026.01.06	13:30:00	1.35141	1.35232	1.35136	1.35181	924	0	10
2026.01.06	13:45:00	1.35180	1.35237	1.35127	1.35235	849	0	10
2026.01.06	14:00:00	1.35233	1.35342	1.35226	1.35282	899	0	10
2026.01.06	14:15:00	1.35282	1.35294	1.35151	1.35183	951	0	10
2026.01.06	14:30:00	1.35186	1.35271	1.35162	1.35249	1196	0	10
2026.01.06	14:45:00	1.35252	1.35322	1.35244	1.35248	1232	0	10
2026.01.06	15:00:00	1.35245	1.35270	1.35083	1.35106	1408	0	10
2026.01.06	15:15:00	1.35103	1.35117	1.34973	1.34997	1374	0	10
2026.01.06	15:30:00	1.35001	1.35028	1.34936	1.35020	1145	0	10
2026.01.06	15:45:00	1.35021	1.35073	1.34959	1.35071	1130	0	10
2026.01.06	16:00:00	1.35068	1.35093	1.34913	1.34973	1036	0	10
2026.01.06	16:15:00	1.34974	1.35014	1.34951	1.34974	888	0	10
2026.01.06	16:30:00	1.34973	1.35005	1.34926	1.34958	943	0	10
2026.01.06	16:45:00	1.34957	1.34993	1.34916	1.34946	806	0	10
2026.01.06	17:00:00	1.34942	1.35001	1.34921	1.34994	730	0	10
2026.01.06	17:15:00	1.34993	1.35060	1.34983	1.35026	772	0	10
2026.01.06	17:30:00	1.35029	1.35075	1.35016	1.35073	621	0	10
2026.01.06	17:45:00	1.35073	1.35108	1.35039	1.35100	573	0	10
2026.01.06	18:00:00	1.35099	1.35118	1.35053	1.35081	580	0	10
2026.01.06	18:15:00	1.35083	1.35109	1.35030	1.35046	543	0	10
2026.01.06	18:30:00	1.35045	1.35046	1.34986	1.35026	538	0	10
2026.01.06	18:45:00	1.35026	1.35037	1.34975	1.34982	598	0	10
2026.01.06	19:00:00	1.34981	1.35005	1.34920	1.34940	528	0	10
2026.01.06	19:15:00	1.34940	1.34965	1.34922	1.34936	453	0	10
2026.01.06	19:30:00	1.34937	1.34968	1.34920	1.34952	466	0	10
2026.01.06	19:45:00	1.34953	1.35007	1.34945	1.35001	482	0	10
2026.01.06	20:00:00	1.35000	1.35036	1.34993	1.35013	471	0	10
2026.01.06	20:15:00	1.35015	1.35036	1.35005	1.35014	306	0	10
2026.01.06	20:30:00	1.35014	1.35058	1.35010	1.35035	396	0	10
2026.01.06	20:45:00	1.35035	1.35053	1.34977	1.34978	521	0	10
2026.01.06	21:00:00	1.34980	1.34995	1.34969	1.34983	287	0	10
2026.01.06	21:15:00	1.34983	1.35006	1.34980	1.34988	205	0	10
2026.01.06	21:30:00	1.34988	1.35007	1.34978	1.35003	172	0	10
2026.01.06	21:45:00	1.35003	1.35024	1.34994	1.35005	309	0	4
2026.01.06	22:00:00	1.34998	1.35012	1.34984	1.34984	151	0	15
2026.01.06	22:15:00	1.34987	1.34987	1.34905	1.34944	261	0	46
2026.01.06	22:30:00	1.34945	1.34976	1.34940	1.34965	251	0	75
2026.01.06	22:45:00	1.34966	1.34998	1.34957	1.34988	132	0	22
2026.01.06	23:00:00	1.35010	1.35024	1.35000	1.35015	140	0	10
2026.01.06	23:15:00	1.35015	1.35032	1.35004	1.35024	102	0	10
2026.01.06	23:30:00	1.35024	1.35025	1.34995	1.35016	150	0	10
2026.01.06	23:45:00	1.35015	1.35024	1.34988	1.34990	114	0	10
2026.01.07	00:00:00	1.34990	1.35024	1.34970	1.35003	268	0	10
2026.01.07	00:15:00	1.35004	1.35027	1.34993	1.35006	301	0	10
2026.01.07	00:30:00	1.35002	1.35046	1.34981	1.35025	642	0	10
2026.01.07	00:45:00	1.35022	1.35048	1.35003	1.35024	531	0	10
2026.01.07	01:00:00	1.35026	1.35043	1.35011	1.35012	543	0	10
2026.01.07	01:15:00	1.35013	1.35023	1.34999	1.35020	425	0	10
2026.01.07	01:30:00	1.35023	1.35092	1.35012	1.35084	574	0	10
2026.01.07	01:45:00	1.35084	1.35098	1.35041	1.35055	520	0	10
2026.01.07	02:00:00	1.35053	1.35133	1.35049	1.35107	556	0	10
2026.01.07	02:15:00	1.35108	1.35115	1.35075	1.35078	333	0	10
2026.01.07	02:30:00	1.35079	1.35121	1.35072	1.35112	413	0	10
2026.01.07	02:45:00	1.35112	1.35116	1.35078	1.35096	431	0	10
2026.01.07	03:00:00	1.35095	1.35125	1.35092	1.35112	414	0	10
2026.01.07	03:15:00	1.35112	1.35144	1.35106	1.35129	351	0	10
2026.01.07	03:30:00	1.35130	1.35163	1.35129	1.35142	353	0	10
2026.01.07	03:45:00	1.35142	1.35165	1.35130	1.35139	348	0	10
2026.01.07	04:00:00	1.35137	1.35158	1.35100	1.35111	480	0	10
2026.01.07	04:15:00	1.35107	1.35122	1.35064	1.35071	667	0	10
2026.01.07	04:30:00	1.35070	1.35086	1.35055	1.35082	237	0	10
2026.01.07	04:45:00	1.35082	1.35085	1.35038	1.35045	488	0	10
2026.01.07	05:00:00	1.35045	1.35095	1.35040	1.35061	404	0	10
2026.01.07	05:15:00	1.35059	1.35080	1.35041	1.35042	279	0	10
2026.01.07	05:30:00	1.35042	1.35077	1.35023	1.35051	467	0	10
2026.01.07	05:45:00	1.35050	1.35088	1.35050	1.35080	368	0	10
2026.01.07	06:00:00	1.35080	1.35097	1.35052	1.35065	434	0	10
2026.01.07	06:15:00	1.35066	1.35094	1.35051	1.35092	414	0	10
2026.01.07	06:30:00	1.35092	1.35103	1.35060	1.35072	451	0	10
2026.01.07	06:45:00	1.35072	1.35168	1.35040	1.35130	634	0	10
2026.01.07	07:00:00	1.35133	1.35161	1.35108	1.35112	593	0	10
2026.01.07	07:15:00	1.35110	1.35112	1.35014	1.35018	609	0	10
2026.01.07	07:30:00	1.35017	1.35027	1.34932	1.35000	816	0	10
2026.01.07	07:45:00	1.34997	1.35004	1.34911	1.34923	742	0	10
2026.01.07	08:00:00	1.34920	1.34924	1.34852	1.34868	1009	0	10
2026.01.07	08:15:00	1.34870	1.34903	1.34845	1.34852	668	0	10
2026.01.07	08:30:00	1.34855	1.34964	1.34849	1.34878	669	0	10
2026.01.07	08:45:00	1.34882	1.34961	1.34874	1.34960	617	0	10
2026.01.07	09:00:00	1.34962	1.34977	1.34880	1.34892	748	0	10
2026.01.07	09:15:00	1.34892	1.34944	1.34860	1.34938	582	0	10
2026.01.07	09:30:00	1.34941	1.34946	1.34889	1.34920	620	0	10
2026.01.07	09:45:00	1.34920	1.34945	1.34881	1.34941	599	0	10
2026.01.07	10:00:00	1.34940	1.34989	1.34928	1.34978	646	0	10
2026.01.07	10:15:00	1.34980	1.35009	1.34947	1.34991	641	0	10
2026.01.07	10:30:00	1.34993	1.35026	1.34962	1.35009	633	0	10
2026.01.07	10:45:00	1.35009	1.35041	1.34960	1.34973	628	0	10
2026.01.07	11:00:00	1.34973	1.34994	1.34941	1.34982	556	0	10
2026.01.07	11:15:00	1.34982	1.35055	1.34969	1.35000	524	0	10
2026.01.07	11:30:00	1.35002	1.35023	1.34952	1.34981	509	0	10
2026.01.07	11:45:00	1.34980	1.35023	1.34977	1.34998	562	0	10
2026.01.07	12:00:00	1.35000	1.35025	1.34926	1.34943	697	0	10
2026.01.07	12:15:00	1.34942	1.34958	1.34857	1.34875	742	0	10
2026.01.07	12:30:00	1.34878	1.34933	1.34868	1.34882	671	0	10
2026.01.07	12:45:00	1.34880	1.34933	1.34880	1.34914	608	0	10
2026.01.07	13:00:00	1.34913	1.34913	1.34807	1.34832	802	0	10
2026.01.07	13:15:00	1.34834	1.34935	1.34834	1.34912	1040	0	10
2026.01.07	13:30:00	1.34912	1.35000	1.34884	1.34972	1031	0	10
2026.01.07	13:45:00	1.34971	1.34976	1.34924	1.34943	988	0	10
2026.01.07	14:00:00	1.34944	1.34965	1.34870	1.34882	1010	0	10
2026.01.07	14:15:00	1.34882	1.34894	1.34832	1.34871	813	0	10
